,number_pca_components_class
0,20
1,23
2,28
3,28
4,26
5,31
6,32
7,31
8,28
9,30
10,29
11,32
12,28
13,20
14,30
15,31
16,32
17,32
18,25
19,30
20,28
21,31
22,27
23,19
24,32
25,32
26,33
27,33
28,32
29,33
30,32
31,31
32,32
33,32
34,30
35,30
36,28
37,29
38,30
39,29
40,32
41,30
42,31
43,30
44,22
45,25
46,30
47,32
48,32
49,32
50,29
51,30
52,29
53,33
54,32
55,29
56,31
57,31
58,29
59,32
60,30
61,30
62,32
63,32
64,33
65,29
66,30
67,35
68,30
69,32
70,21
71,27
72,33
73,34
74,32
75,33
76,35
77,32
78,27
79,34
80,35
81,23
82,26
83,29
84,29
85,31
86,30
87,29
88,34
89,32
90,25
91,32
92,33
93,27
94,21
95,30
96,29
97,30
98,32
99,35
100,33
101,28
102,35
103,22
104,30
105,30
106,33
107,27
108,27
109,31
110,32
111,24
112,29
113,33
114,31
115,20
116,23
117,33
118,27
119,31
120,32
121,25
122,34
123,32
124,19
125,33
126,27
127,32
128,27
129,29
130,32
131,33
132,30
133,18
134,32
135,33
136,32
137,30
138,30
139,33
140,29
141,32
142,33
143,30
144,33
145,21
146,26
147,33
148,29
149,35
150,33
151,31
152,31
153,21
154,24
155,33
156,33
157,28
158,35
159,34
160,34
161,33
162,30
163,31
164,28
165,27
166,16
167,27
168,36
169,30
170,27
171,32
172,34
173,27
174,31
175,33
176,27
177,23
178,24
179,30
180,31
181,25
182,26
183,30
184,22
185,33
186,18
187,21
188,29
189,26
190,26
191,18
192,21
193,25
194,22
195,29
196,28
197,27
198,23
199,29
