,number_pca_components_class
0,14
1,14
2,21
3,23
4,21
5,27
6,29
7,29
8,25
9,25
10,26
11,28
12,21
13,16
14,22
15,28
16,29
17,29
18,19
19,24
20,22
21,27
22,19
23,10
24,29
25,27
26,29
27,30
28,29
29,30
30,29
31,25
32,30
33,29
34,26
35,25
36,24
37,24
38,25
39,25
40,30
41,27
42,30
43,27
44,14
45,16
46,26
47,28
48,29
49,28
50,23
51,26
52,24
53,31
54,29
55,23
56,25
57,25
58,23
59,29
60,24
61,25
62,29
63,29
64,33
65,25
66,25
67,34
68,26
69,29
70,12
71,22
72,30
73,31
74,28
75,32
76,34
77,28
78,20
79,33
80,34
81,14
82,18
83,26
84,25
85,29
86,26
87,24
88,34
89,30
90,21
91,26
92,31
93,19
94,14
95,28
96,23
97,27
98,29
99,34
100,32
101,25
102,33
103,13
104,27
105,25
106,32
107,21
108,23
109,29
110,30
111,17
112,24
113,31
114,28
115,13
116,15
117,32
118,21
119,27
120,29
121,17
122,32
123,29
124,14
125,31
126,21
127,31
128,22
129,26
130,30
131,32
132,28
133,9
134,29
135,32
136,29
137,28
138,27
139,32
140,25
141,31
142,30
143,27
144,31
145,14
146,20
147,30
148,27
149,32
150,31
151,29
152,26
153,14
154,17
155,32
156,31
157,24
158,34
159,33
160,32
161,31
162,25
163,27
164,24
165,21
166,9
167,21
168,35
169,26
170,22
171,31
172,32
173,23
174,27
175,31
176,23
177,16
178,18
179,25
180,28
181,20
182,17
183,24
184,15
185,31
186,10
187,13
188,25
189,18
190,19
191,9
192,10
193,20
194,16
195,24
196,20
197,22
198,17
199,24
