epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,10.059999999999999,11.236666666666666,11.35,11.203333333333333,11.001666666666667,11.81
1,10.059999999999999,11.236666666666666,11.35,11.243333333333332,11.486666666666668,12.21
2,10.059999999999999,11.236666666666666,11.35,11.158333333333333,11.666666666666666,12.25
4,10.059999999999999,11.236666666666666,11.35,11.193333333333333,12.333333333333334,12.55
6,10.059999999999999,11.236666666666666,11.35,11.3,12.033333333333333,12.4
8,10.059999999999999,11.236666666666666,11.35,11.301666666666668,11.603333333333333,11.89
10,10.059999999999999,11.236666666666666,11.35,11.363333333333333,11.108333333333334,11.19
12,10.059999999999999,11.236666666666666,11.35,11.471666666666666,10.773333333333333,11.01
14,10.059999999999999,11.236666666666666,11.35,11.506666666666666,10.411666666666667,10.6
16,10.059999999999999,11.236666666666666,11.35,11.666666666666666,10.290000000000001,10.4
18,10.059999999999999,11.236666666666666,11.35,11.941666666666666,10.316666666666666,10.23
20,10.059999999999999,11.236666666666666,11.35,12.043333333333333,10.31,9.84
25,10.441666666666666,11.458333333333332,11.5,12.620000000000001,10.518333333333334,10.299999999999999
30,11.033333333333333,9.978333333333333,9.94,13.444999999999999,10.2,10.280000000000001
35,10.958333333333334,9.363333333333333,9.42,14.188333333333333,8.931666666666667,9.2
40,11.138333333333334,9.728333333333333,9.89,14.725,8.336666666666668,8.4
45,11.573333333333332,10.02,10.190000000000001,15.61,8.138333333333334,8.23
50,12.174999999999999,10.23,10.33,16.406666666666666,8.166666666666666,8.32
55,12.883333333333333,10.683333333333334,10.86,17.195,9.145,9.35
60,13.561666666666666,11.553333333333333,11.5,17.585,10.040000000000001,10.23
65,13.498333333333335,12.331666666666667,12.370000000000001,17.528333333333336,10.35,10.530000000000001
70,13.428333333333335,12.296666666666667,12.13,17.881666666666668,9.838333333333333,9.790000000000001
75,13.548333333333334,12.313333333333333,12.32,18.255,10.091666666666667,10.16
80,13.483333333333333,11.575000000000001,11.18,17.93166666666667,9.795,10.09
85,13.081666666666667,10.81,10.54,17.793333333333333,9.701666666666666,9.56
90,13.583333333333334,11.406666666666666,11.31,17.66166666666667,11.815000000000001,11.86
95,15.690000000000001,11.003333333333334,10.79,19.358333333333334,12.075,11.959999999999999
100,16.950000000000003,10.9,11.129999999999999,20.563333333333333,11.816666666666666,12.22
105,17.626666666666665,9.31,9.81,21.883333333333333,10.981666666666667,10.94
110,19.189999999999998,9.416666666666666,10.22,22.575,10.893333333333333,11.05
115,20.701666666666664,9.8,10.639999999999999,24.39,9.501666666666667,9.969999999999999
120,22.32166666666667,10.42,11.09,25.924999999999997,10.475,11.16
125,23.098333333333336,11.248333333333333,11.68,27.034999999999997,11.905000000000001,12.33
130,23.438333333333333,10.808333333333334,11.18,27.339999999999996,11.32,11.84
135,24.546666666666667,10.081666666666667,10.5,28.865000000000002,10.606666666666667,10.89
140,25.650000000000002,11.205,12.08,30.306666666666665,11.741666666666667,11.93
145,26.529999999999998,10.848333333333333,11.34,31.125000000000004,11.176666666666666,11.89
