,number_pca_components_class
0,9
1,11
2,10
3,11
4,10
5,9
6,12
7,17
8,9
9,5
10,7
11,17
12,6
13,14
14,17
15,12
16,15
17,12
18,15
19,10
20,11
21,9
22,15
23,12
24,11
25,11
26,13
27,7
28,6
29,11
30,4
31,13
32,11
33,6
34,6
35,12
36,11
37,9
38,16
39,12
40,13
41,12
42,14
43,11
44,8
45,9
46,12
47,17
48,15
49,10
50,6
51,7
52,12
53,10
54,5
55,8
56,8
57,6
58,11
59,11
60,8
61,8
62,12
63,17
64,13
65,13
66,10
67,13
68,8
69,13
70,11
71,14
72,22
73,8
74,7
75,9
76,12
77,5
78,12
79,16
80,13
81,9
82,5
83,13
84,7
85,19
86,5
87,10
88,14
89,15
90,11
91,14
92,14
93,9
94,12
95,13
96,14
97,10
98,11
99,12
100,5
101,11
102,16
103,12
104,13
105,9
106,15
107,12
108,11
109,11
110,12
111,9
112,4
113,10
114,16
115,10
116,7
117,7
118,12
119,7
120,5
121,10
122,16
123,13
124,8
125,5
126,8
127,10
128,8
129,5
130,15
131,11
132,10
133,8
134,16
135,11
136,6
137,13
138,8
139,13
140,14
141,15
142,14
143,7
144,13
145,12
146,6
147,4
148,13
149,13
150,10
151,13
152,5
153,12
154,5
155,9
156,10
157,11
158,15
159,9
160,8
161,11
162,10
163,9
164,10
165,8
166,5
167,14
168,14
169,7
170,6
171,13
172,15
173,11
174,13
175,11
176,9
177,10
178,8
179,9
180,7
181,11
182,11
183,10
184,12
185,11
186,14
187,14
188,10
189,11
190,7
191,12
192,7
193,8
194,9
195,11
196,16
197,14
198,7
199,8
