,number_pca_components_class
0,90
1,56
2,53
3,52
4,64
5,60
6,83
7,76
8,55
9,66
10,90
11,52
12,45
13,85
14,83
15,86
16,82
17,110
18,93
19,77
20,46
21,72
22,58
23,59
24,75
25,69
26,66
27,73
28,56
29,63
30,72
31,70
32,77
33,77
34,57
35,50
36,74
37,70
38,89
39,71
40,98
41,93
42,79
43,68
44,56
45,62
46,87
47,76
48,50
49,51
50,41
51,42
52,51
53,50
54,67
55,53
56,46
57,42
58,55
59,79
60,28
61,56
62,65
63,50
64,77
65,47
66,35
67,100
68,48
69,87
70,27
71,60
72,102
73,85
74,82
75,55
76,99
77,45
78,68
79,121
80,107
81,32
82,50
83,88
84,33
85,82
86,55
87,52
88,94
89,101
90,72
91,64
92,57
93,55
94,31
95,64
96,45
97,41
98,82
99,84
100,69
101,69
102,81
103,53
104,81
105,48
106,57
107,54
108,42
109,76
110,58
111,33
112,48
113,105
114,58
115,50
116,24
117,79
118,47
119,46
120,62
121,33
122,101
123,49
124,49
125,63
126,47
127,60
128,46
129,70
130,95
131,85
132,78
133,21
134,87
135,82
136,61
137,69
138,74
139,74
140,75
141,84
142,89
143,45
144,108
145,36
146,30
147,59
148,94
149,88
150,74
151,73
152,81
153,41
154,25
155,85
156,60
157,49
158,97
159,100
160,106
161,82
162,24
163,74
164,37
165,25
166,20
167,46
168,113
169,74
170,27
171,61
172,89
173,51
174,74
175,91
176,36
177,73
178,54
179,66
180,63
181,62
182,68
183,68
184,81
185,84
186,73
187,74
188,81
189,96
190,65
191,48
192,54
193,65
194,42
195,59
196,67
197,41
198,49
199,76
