,number_pca_components_class
0,22
1,27
2,34
3,38
4,31
5,39
6,43
7,40
8,34
9,36
10,39
11,39
12,30
13,20
14,31
15,43
16,43
17,44
18,34
19,37
20,33
21,36
22,31
23,15
24,41
25,40
26,42
27,42
28,37
29,41
30,38
31,38
32,42
33,39
34,38
35,37
36,33
37,36
38,35
39,36
40,42
41,40
42,40
43,38
44,28
45,24
46,36
47,41
48,40
49,36
50,35
51,38
52,35
53,42
54,40
55,35
56,35
57,35
58,35
59,42
60,34
61,35
62,43
63,41
64,45
65,35
66,41
67,48
68,35
69,43
70,28
71,38
72,45
73,44
74,39
75,42
76,48
77,41
78,35
79,49
80,48
81,30
82,32
83,40
84,36
85,43
86,38
87,39
88,48
89,45
90,30
91,36
92,44
93,32
94,25
95,43
96,38
97,41
98,40
99,49
100,44
101,38
102,47
103,31
104,40
105,38
106,44
107,32
108,34
109,42
110,42
111,25
112,35
113,44
114,39
115,29
116,30
117,45
118,33
119,38
120,40
121,33
122,46
123,41
124,25
125,44
126,30
127,44
128,30
129,39
130,46
131,44
132,40
133,24
134,43
135,44
136,42
137,42
138,38
139,44
140,38
141,45
142,43
143,32
144,45
145,25
146,30
147,44
148,35
149,48
150,46
151,41
152,37
153,27
154,30
155,45
156,45
157,40
158,47
159,48
160,48
161,45
162,38
163,38
164,34
165,33
166,20
167,32
168,47
169,38
170,36
171,43
172,45
173,36
174,43
175,48
176,32
177,33
178,32
179,40
180,41
181,37
182,32
183,36
184,22
185,45
186,18
187,23
188,38
189,29
190,36
191,24
192,22
193,32
194,31
195,40
196,32
197,38
198,32
199,36
