,acc_class
0,0.10109999775886536
1,0.11639999598264694
2,0.09219999611377716
3,0.03019999898970127
4,0.1533999890089035
5,0.09079999476671219
6,0.29499998688697815
7,0.0357000008225441
8,0.1915999948978424
9,0.4560000002384186
