,number_pca_components_class
0,34
1,35
2,42
3,42
4,40
5,50
6,50
7,49
8,43
9,45
10,47
11,48
12,33
13,27
14,48
15,51
16,52
17,51
18,40
19,47
20,40
21,45
22,39
23,29
24,45
25,49
26,51
27,51
28,46
29,50
30,47
31,45
32,48
33,49
34,44
35,44
36,42
37,47
38,47
39,43
40,53
41,52
42,47
43,48
44,36
45,36
46,46
47,47
48,49
49,50
50,47
51,44
52,42
53,55
54,49
55,39
56,45
57,47
58,41
59,54
60,40
61,49
62,48
63,51
64,56
65,41
66,55
67,60
68,41
69,55
70,37
71,45
72,52
73,55
74,46
75,51
76,61
77,48
78,46
79,62
80,60
81,36
82,39
83,49
84,44
85,52
86,45
87,51
88,57
89,56
90,35
91,45
92,56
93,38
94,32
95,48
96,48
97,48
98,50
99,58
100,52
101,45
102,61
103,37
104,50
105,43
106,50
107,38
108,40
109,46
110,53
111,30
112,41
113,57
114,48
115,32
116,39
117,51
118,42
119,45
120,51
121,40
122,57
123,47
124,32
125,52
126,40
127,52
128,37
129,49
130,52
131,53
132,50
133,29
134,54
135,53
136,42
137,50
138,47
139,54
140,45
141,51
142,52
143,39
144,51
145,34
146,41
147,53
148,45
149,59
150,51
151,53
152,51
153,33
154,39
155,52
156,51
157,45
158,61
159,57
160,58
161,52
162,48
163,44
164,43
165,40
166,28
167,40
168,59
169,46
170,45
171,51
172,56
173,41
174,46
175,57
176,37
177,35
178,33
179,46
180,45
181,38
182,40
183,44
184,36
185,52
186,34
187,35
188,48
189,43
190,41
191,26
192,32
193,33
194,42
195,49
196,45
197,50
198,44
199,41
