,pca_variance_class
0,0.6592620443454285
1,0.5132971567897738
2,0.6206994423204201
3,0.5114877354669253
4,0.5101181207167195
5,0.6206515357103853
6,0.48412448689222354
7,0.42912760116592086
8,0.5653893365203976
9,0.7521413102021464
