Epoch,Correct,Total,Accuracy
40,805,9023,0.0892
41,918,9023,0.1017
42,1076,9023,0.1193
43,1198,9023,0.1328
44,1308,9023,0.145
45,1401,9023,0.1553
46,1380,9023,0.1529
47,1506,9023,0.1669
48,1508,9023,0.1671
49,1586,9023,0.1758
50,1500,9023,0.1662
51,1421,9023,0.1575
52,1478,9023,0.1638
53,1389,9023,0.1539
54,1261,9023,0.1398
55,1285,9023,0.1424
56,1254,9023,0.139
57,1270,9023,0.1408
58,1216,9023,0.1348
59,1155,9023,0.128
60,1292,9023,0.1432
61,1163,9023,0.1289
62,1206,9023,0.1337
63,1191,9023,0.132
64,1195,9023,0.1324
65,1138,9023,0.1261
66,1223,9023,0.1355
67,1109,9023,0.1229
68,1123,9023,0.1245
69,1098,9023,0.1217
70,1116,9023,0.1237
71,1120,9023,0.1241
72,1117,9023,0.1238
73,1086,9023,0.1204
74,1069,9023,0.1185
75,1106,9023,0.1226
76,1169,9023,0.1296
77,1150,9023,0.1275
78,1159,9023,0.1284
79,1112,9023,0.1232
80,1100,9023,0.1219
81,1165,9023,0.1291
82,1099,9023,0.1218
83,1115,9023,0.1236
84,1102,9023,0.1221
85,1089,9023,0.1207
86,1127,9023,0.1249
87,1128,9023,0.125
88,1102,9023,0.1221
89,1095,9023,0.1214
90,1126,9023,0.1248
91,1122,9023,0.1243
92,1061,9023,0.1176
93,1067,9023,0.1183
94,1054,9023,0.1168
95,1085,9023,0.1202
96,1064,9023,0.1179
97,1041,9023,0.1154
98,1035,9023,0.1147
99,1057,9023,0.1171
