,number_pca_components_class
0,118
1,110
2,158
3,170
4,157
5,209
6,195
7,197
8,165
9,185
10,189
11,196
12,134
13,108
14,113
15,219
16,210
17,202
18,162
19,164
20,160
21,200
22,153
23,69
24,234
25,212
26,197
27,235
28,206
29,224
30,223
31,193
32,235
33,206
34,174
35,176
36,156
37,166
38,160
39,164
40,208
41,201
42,199
43,177
44,95
45,112
46,179
47,210
48,208
49,185
50,144
51,176
52,163
53,190
54,208
55,161
56,168
57,149
58,175
59,234
60,189
61,179
62,210
63,235
64,261
65,219
66,190
67,254
68,181
69,234
70,145
71,180
72,235
73,239
74,198
75,259
76,261
77,230
78,135
79,250
80,270
81,124
82,154
83,217
84,199
85,195
86,205
87,199
88,262
89,230
90,190
91,176
92,232
93,155
94,138
95,208
96,197
97,212
98,213
99,250
100,259
101,179
102,261
103,131
104,184
105,219
106,233
107,166
108,192
109,241
110,235
111,142
112,205
113,231
114,194
115,105
116,164
117,217
118,145
119,231
120,242
121,173
122,243
123,226
124,121
125,229
126,162
127,256
128,197
129,205
130,235
131,260
132,212
133,97
134,193
135,252
136,231
137,227
138,236
139,252
140,215
141,240
142,248
143,143
144,253
145,118
146,179
147,253
148,182
149,250
150,252
151,220
152,175
153,148
154,166
155,214
156,250
157,187
158,237
159,250
160,248
161,248
162,183
163,205
164,180
165,148
166,92
167,190
168,264
169,195
170,171
171,208
172,255
173,177
174,192
175,242
176,157
177,130
178,117
179,196
180,213
181,162
182,127
183,140
184,125
185,212
186,107
187,108
188,175
189,148
190,137
191,70
192,93
193,144
194,136
195,181
196,121
197,181
198,148
199,172
