epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,10.098333333333333,9.198333333333334,9.27,11.27,15.52,15.9
1,10.091666666666667,9.715,9.77,11.288333333333334,15.53,16.259999999999998
2,10.426666666666666,8.06,7.46,11.341666666666667,14.921666666666667,15.42
4,10.145,9.863333333333333,9.58,11.281666666666666,14.213333333333333,14.99
6,10.145,9.863333333333333,9.58,11.411666666666667,13.826666666666668,14.59
8,10.145,9.863333333333333,9.58,11.378333333333334,13.551666666666668,14.31
10,10.145,9.863333333333333,9.58,11.388333333333334,12.933333333333334,13.59
12,10.145,9.863333333333333,9.58,11.431666666666667,12.418333333333335,13.11
14,10.146666666666667,9.855,9.58,11.59,11.998333333333333,12.34
16,10.166666666666666,9.805,9.51,11.755,11.72,11.959999999999999
18,10.251666666666667,9.74,9.4,11.899999999999999,11.645,11.899999999999999
20,10.403333333333334,9.636666666666667,9.29,12.096666666666668,11.658333333333333,11.83
25,11.205,9.951666666666666,9.68,12.486666666666666,11.558333333333334,11.600000000000001
30,11.851666666666667,10.531666666666666,10.040000000000001,13.098333333333334,11.191666666666666,10.93
35,12.176666666666666,7.286666666666666,6.7,13.706666666666667,11.24,11.32
40,12.596666666666668,5.705,5.390000000000001,14.533333333333335,10.423333333333334,10.76
45,13.004999999999999,5.878333333333333,5.76,15.298333333333334,10.371666666666666,11.200000000000001
50,13.203333333333333,6.328333333333333,5.91,16.3,9.594999999999999,10.2
55,13.345,6.6000000000000005,6.43,17.095,9.53,10.03
60,13.166666666666666,6.201666666666666,5.94,17.603333333333335,8.941666666666666,9.15
65,13.573333333333334,6.501666666666667,6.17,18.53666666666667,9.29,9.44
70,13.518333333333333,6.881666666666667,6.64,18.92,9.678333333333333,9.93
75,13.435,6.941666666666666,6.64,18.901666666666667,9.243333333333334,9.56
80,13.391666666666666,7.618333333333334,7.340000000000001,18.388333333333335,10.488333333333333,10.31
85,13.488333333333333,7.205,7.04,17.541666666666668,10.51,10.74
90,13.876666666666667,7.031666666666666,7.140000000000001,17.724999999999998,7.728333333333333,8.260000000000002
95,13.735,7.7299999999999995,7.470000000000001,17.535,8.533333333333333,9.11
100,13.785,8.911666666666667,8.21,17.91166666666667,10.045,10.639999999999999
105,15.481666666666666,8.118333333333332,8.43,19.601666666666667,10.184999999999999,10.83
110,17.316666666666666,9.183333333333334,9.120000000000001,21.768333333333334,10.166666666666666,10.17
115,16.848333333333336,8.688333333333334,9.030000000000001,20.643333333333334,9.98,10.03
120,17.638333333333335,8.308333333333334,8.469999999999999,22.178333333333335,9.248333333333333,9.33
125,19.238333333333333,8.501666666666667,8.53,24.36,10.58,10.69
130,21.14,8.871666666666666,8.94,26.525,10.955,11.07
135,21.736666666666668,8.786666666666667,8.959999999999999,27.453333333333337,10.625,11.26
140,22.836666666666666,8.096666666666668,8.32,28.405,10.435,10.97
145,24.41,9.085,9.27,30.138333333333335,10.431666666666667,10.92
150,25.69,9.098333333333333,9.42,31.208333333333332,10.26,10.73
155,26.424999999999997,8.978333333333333,9.02,32.42666666666666,10.456666666666667,10.73
160,26.91166666666667,9.145,9.180000000000001,32.92333333333333,10.061666666666666,10.299999999999999
165,27.741666666666664,9.071666666666667,9.08,34.49833333333333,10.5,10.51
170,29.268333333333334,9.163333333333332,9.02,35.745,10.341666666666667,10.42
175,30.64,9.303333333333333,9.3,37.211666666666666,10.361666666666666,10.68
180,31.893333333333334,8.808333333333334,8.55,38.57,10.17,10.17
185,32.73,8.888333333333334,8.49,39.858333333333334,10.191666666666666,10.51
190,34.42666666666667,8.575000000000001,8.25,41.985,10.435,10.489999999999998
195,36.04333333333333,8.836666666666666,8.39,43.74,10.435,10.48
200,37.598333333333336,8.766666666666667,8.67,44.84666666666667,10.086666666666666,10.2
205,38.57666666666667,9.086666666666666,8.68,46.239999999999995,10.488333333333333,10.56
210,39.4,8.89,8.5,47.52,10.451666666666666,10.34
215,42.03333333333333,8.98,8.51,50.593333333333334,10.276666666666667,9.81
220,43.178333333333335,9.3,8.959999999999999,51.30166666666667,10.478333333333333,10.27
225,44.25,8.908333333333333,8.42,52.69666666666667,10.141666666666667,9.719999999999999
230,44.03333333333334,9.381666666666668,8.780000000000001,52.14666666666666,10.598333333333333,10.17
235,43.07333333333334,9.293333333333335,8.799999999999999,51.68166666666667,10.556666666666667,10.31
240,47.041666666666664,9.383333333333335,9.120000000000001,56.07833333333333,10.628333333333332,10.41
245,48.34166666666667,9.32,9.09,57.13666666666667,10.58,10.639999999999999
250,46.11833333333333,8.995000000000001,9.19,55.38666666666666,10.228333333333333,10.489999999999998
255,49.15333333333333,9.335,9.36,58.19166666666666,10.498333333333333,10.67
260,51.11833333333333,9.46,9.6,60.193333333333335,10.673333333333334,10.780000000000001
265,52.026666666666664,9.33,9.43,60.56,10.453333333333333,10.66
270,51.839999999999996,9.229999999999999,9.04,60.39666666666667,10.313333333333333,10.4
275,50.763333333333335,9.443333333333333,9.31,59.153333333333336,10.601666666666667,10.67
280,51.77666666666667,9.378333333333334,9.16,60.53666666666667,10.683333333333334,10.4
285,54.656666666666666,9.695,9.56,63.21666666666667,10.811666666666667,10.71
