Epoch,Correct,Total,Accuracy
40,102,10778,0.0095
41,99,10778,0.0092
42,114,10778,0.0106
43,128,10778,0.0119
44,162,10778,0.015
45,183,10778,0.017
46,195,10778,0.0181
47,234,10778,0.0217
48,247,10778,0.0229
49,286,10778,0.0265
50,304,10778,0.0282
51,363,10778,0.0337
52,404,10778,0.0375
53,417,10778,0.0387
54,423,10778,0.0392
55,537,10778,0.0498
56,522,10778,0.0484
57,585,10778,0.0543
58,560,10778,0.052
59,569,10778,0.0528
60,667,10778,0.0619
61,645,10778,0.0598
62,607,10778,0.0563
63,604,10778,0.056
64,657,10778,0.061
65,633,10778,0.0587
66,671,10778,0.0623
67,621,10778,0.0576
68,633,10778,0.0587
69,634,10778,0.0588
70,533,10778,0.0495
71,594,10778,0.0551
72,649,10778,0.0602
73,633,10778,0.0587
74,657,10778,0.061
75,624,10778,0.0579
76,572,10778,0.0531
77,556,10778,0.0516
78,605,10778,0.0561
79,631,10778,0.0585
80,556,10778,0.0516
81,679,10778,0.063
82,607,10778,0.0563
83,697,10778,0.0647
84,640,10778,0.0594
85,695,10778,0.0645
86,657,10778,0.061
87,574,10778,0.0533
88,667,10778,0.0619
89,618,10778,0.0573
90,703,10778,0.0652
91,639,10778,0.0593
92,633,10778,0.0587
93,674,10778,0.0625
94,649,10778,0.0602
95,638,10778,0.0592
96,658,10778,0.0611
97,721,10778,0.0669
98,616,10778,0.0572
99,628,10778,0.0583
