,number_pca_components_class
0,9
1,12
2,13
3,14
4,12
5,14
6,15
7,14
8,12
9,13
10,13
11,13
12,13
13,10
14,13
15,13
16,14
17,14
18,12
19,13
20,12
21,13
22,12
23,10
24,14
25,15
26,14
27,15
28,14
29,14
30,14
31,14
32,14
33,15
34,14
35,14
36,12
37,12
38,13
39,13
40,13
41,13
42,13
43,12
44,11
45,11
46,13
47,15
48,14
49,14
50,15
51,14
52,13
53,14
54,15
55,14
56,15
57,14
58,14
59,14
60,12
61,12
62,12
63,14
64,13
65,13
66,13
67,15
68,13
69,13
70,12
71,13
72,14
73,14
74,14
75,13
76,15
77,13
78,12
79,14
80,14
81,13
82,12
83,12
84,13
85,13
86,13
87,13
88,14
89,14
90,11
91,14
92,14
93,12
94,11
95,12
96,12
97,13
98,14
99,14
100,14
101,12
102,14
103,11
104,15
105,13
106,14
107,12
108,12
109,14
110,13
111,11
112,12
113,13
114,13
115,10
116,12
117,14
118,12
119,13
120,13
121,12
122,14
123,14
124,10
125,13
126,12
127,13
128,11
129,13
130,13
131,14
132,12
133,11
134,13
135,13
136,15
137,13
138,13
139,13
140,12
141,13
142,13
143,13
144,14
145,11
146,11
147,13
148,12
149,14
150,14
151,13
152,13
153,12
154,11
155,13
156,14
157,12
158,15
159,14
160,14
161,14
162,13
163,13
164,13
165,12
166,10
167,12
168,15
169,13
170,13
171,14
172,14
173,11
174,14
175,14
176,12
177,13
178,12
179,14
180,13
181,13
182,13
183,13
184,11
185,15
186,9
187,10
188,12
189,12
190,14
191,13
192,12
193,13
194,11
195,12
196,13
197,11
198,10
199,13
