Epoch,Correct,Total,Accuracy
40,255,21536,0.0118
41,258,21536,0.012
42,286,21536,0.0133
43,252,21536,0.0117
44,274,21536,0.0127
45,363,21536,0.0169
46,390,21536,0.0181
47,418,21536,0.0194
48,458,21536,0.0213
49,548,21536,0.0254
50,612,21536,0.0284
51,625,21536,0.029
52,806,21536,0.0374
53,759,21536,0.0352
54,862,21536,0.04
55,892,21536,0.0414
56,867,21536,0.0403
57,1093,21536,0.0508
58,1080,21536,0.0501
59,1109,21536,0.0515
60,1152,21536,0.0535
61,1045,21536,0.0485
62,1091,21536,0.0507
63,1005,21536,0.0467
64,1015,21536,0.0471
65,1034,21536,0.048
66,1147,21536,0.0533
67,1019,21536,0.0473
68,994,21536,0.0462
69,1047,21536,0.0486
70,1009,21536,0.0469
71,1079,21536,0.0501
72,1031,21536,0.0479
73,1068,21536,0.0496
74,1097,21536,0.0509
75,1094,21536,0.0508
76,992,21536,0.0461
77,1078,21536,0.0501
78,1109,21536,0.0515
79,1089,21536,0.0506
80,1173,21536,0.0545
81,1094,21536,0.0508
82,1114,21536,0.0517
83,1302,21536,0.0605
84,1075,21536,0.0499
85,1087,21536,0.0505
86,1201,21536,0.0558
87,1280,21536,0.0594
88,1161,21536,0.0539
89,1156,21536,0.0537
90,1294,21536,0.0601
91,1210,21536,0.0562
92,1009,21536,0.0469
93,1146,21536,0.0532
94,1088,21536,0.0505
95,1064,21536,0.0494
96,1184,21536,0.055
97,1111,21536,0.0516
98,1216,21536,0.0565
99,1167,21536,0.0542
