,number_pca_components_class
0,26
1,30
2,42
3,47
4,46
5,57
6,63
7,54
8,45
9,51
10,55
11,51
12,41
13,21
14,39
15,57
16,58
17,55
18,39
19,52
20,39
21,49
22,36
23,14
24,52
25,52
26,51
27,58
28,53
29,59
30,58
31,47
32,61
33,57
34,50
35,49
36,39
37,42
38,41
39,44
40,59
41,54
42,51
43,48
44,29
45,28
46,52
47,52
48,60
49,58
50,46
51,53
52,49
53,63
54,59
55,46
56,50
57,51
58,41
59,62
60,45
61,45
62,61
63,64
64,72
65,54
66,56
67,78
68,48
69,62
70,37
71,48
72,64
73,60
74,51
75,68
76,77
77,54
78,47
79,70
80,72
81,33
82,36
83,53
84,59
85,61
86,51
87,54
88,71
89,70
90,40
91,52
92,65
93,40
94,34
95,58
96,56
97,54
98,58
99,66
100,62
101,48
102,76
103,35
104,54
105,54
106,59
107,44
108,50
109,57
110,60
111,36
112,48
113,60
114,55
115,27
116,41
117,61
118,49
119,60
120,59
121,45
122,67
123,54
124,32
125,61
126,41
127,70
128,43
129,57
130,59
131,65
132,57
133,27
134,59
135,64
136,55
137,60
138,54
139,67
140,55
141,62
142,65
143,42
144,62
145,34
146,46
147,65
148,50
149,68
150,64
151,62
152,55
153,34
154,47
155,63
156,62
157,55
158,70
159,64
160,67
161,60
162,59
163,49
164,54
165,46
166,24
167,45
168,70
169,50
170,51
171,60
172,70
173,50
174,56
175,64
176,44
177,35
178,36
179,48
180,51
181,42
182,37
183,42
184,28
185,59
186,28
187,28
188,45
189,33
190,42
191,23
192,30
193,37
194,40
195,56
196,37
197,51
198,42
199,43
