,pca_variance_class
0,0.20113343288748542
1,0.19892892125692999
2,0.184542623366424
3,0.21063252755827852
4,0.194384915191672
5,0.21454890858383027
6,0.22039868325450407
7,0.18574033593312997
8,0.17915613985261855
9,0.1881040126300642
