,number_pca_components_class
0,80
1,50
2,44
3,41
4,57
5,48
6,70
7,64
8,43
9,57
10,79
11,42
12,37
13,76
14,78
15,73
16,72
17,99
18,81
19,64
20,32
21,53
22,45
23,54
24,52
25,54
26,53
27,51
28,42
29,50
30,52
31,50
32,56
33,62
34,47
35,36
36,56
37,57
38,71
39,56
40,86
41,78
42,60
43,54
44,48
45,53
46,71
47,57
48,40
49,45
50,31
51,33
52,39
53,41
54,53
55,42
56,32
57,34
58,40
59,68
60,18
61,47
62,46
63,35
64,65
65,35
66,33
67,83
68,36
69,72
70,26
71,50
72,80
73,71
74,61
75,50
76,76
77,28
78,61
79,102
80,80
81,29
82,40
83,67
84,32
85,66
86,41
87,48
88,73
89,92
90,59
91,58
92,47
93,43
94,30
95,57
96,43
97,35
98,68
99,58
100,50
101,59
102,72
103,56
104,70
105,31
106,37
107,45
108,38
109,56
110,39
111,26
112,33
113,78
114,55
115,51
116,23
117,60
118,44
119,33
120,45
121,35
122,81
123,33
124,44
125,45
126,36
127,47
128,37
129,64
130,67
131,60
132,63
133,21
134,65
135,65
136,42
137,62
138,55
139,60
140,52
141,63
142,71
143,34
144,87
145,36
146,29
147,48
148,71
149,68
150,52
151,56
152,65
153,41
154,26
155,61
156,39
157,45
158,77
159,75
160,82
161,60
162,22
163,56
164,35
165,25
166,21
167,39
168,89
169,56
170,27
171,53
172,63
173,45
174,64
175,79
176,31
177,60
178,46
179,46
180,46
181,47
182,59
183,52
184,68
185,73
186,58
187,64
188,63
189,83
190,54
191,40
192,48
193,50
194,41
195,56
196,61
197,40
198,48
199,60
