,pca_variance_class
0,0.4806491743833359
1,0.5980427975075566
2,0.6286863640894358
3,0.2515447021338254
4,0.593106444927662
5,0.6175963475006875
6,0.5128339170969891
7,0.7673756946014796
8,0.6656573199100256
9,0.8134249159014603
