,number_pca_components_class
0,8
1,9
2,9
3,9
4,8
5,8
6,8
7,9
8,8
9,8
10,8
11,9
12,8
13,9
14,9
15,9
16,9
17,9
18,9
19,8
20,8
21,8
22,10
23,9
24,8
25,8
26,9
27,7
28,8
29,8
30,7
31,9
32,8
33,8
34,8
35,8
36,9
37,9
38,9
39,9
40,9
41,8
42,9
43,9
44,9
45,9
46,8
47,9
48,9
49,8
50,7
51,8
52,9
53,8
54,7
55,8
56,8
57,8
58,8
59,8
60,7
61,8
62,9
63,9
64,9
65,8
66,9
67,8
68,8
69,9
70,8
71,9
72,9
73,8
74,8
75,8
76,8
77,7
78,9
79,9
80,9
81,7
82,8
83,9
84,7
85,9
86,8
87,8
88,8
89,9
90,9
91,9
92,9
93,9
94,8
95,9
96,9
97,8
98,8
99,8
100,8
101,8
102,9
103,9
104,9
105,8
106,9
107,8
108,8
109,8
110,8
111,8
112,7
113,9
114,9
115,9
116,7
117,7
118,8
119,8
120,7
121,8
122,10
123,9
124,8
125,7
126,8
127,7
128,8
129,7
130,10
131,8
132,9
133,7
134,9
135,9
136,7
137,10
138,8
139,8
140,10
141,9
142,9
143,8
144,9
145,9
146,7
147,7
148,9
149,8
150,8
151,8
152,8
153,9
154,7
155,8
156,8
157,8
158,9
159,8
160,8
161,9
162,8
163,8
164,8
165,8
166,6
167,8
168,9
169,9
170,7
171,9
172,10
173,8
174,9
175,8
176,8
177,9
178,9
179,8
180,7
181,9
182,9
183,9
184,9
185,8
186,9
187,8
188,9
189,9
190,8
191,9
192,7
193,8
194,8
195,9
196,10
197,9
198,8
199,8
