,number_pca_components_class
0,22
1,28
2,32
3,32
4,29
5,34
6,41
7,38
8,31
9,35
10,36
11,36
12,31
13,23
14,35
15,36
16,41
17,38
18,32
19,34
20,31
21,34
22,32
23,24
24,38
25,38
26,39
27,41
28,36
29,37
30,36
31,36
32,37
33,40
34,35
35,36
36,30
37,34
38,33
39,34
40,37
41,39
42,36
43,36
44,27
45,29
46,35
47,36
48,40
49,34
50,37
51,36
52,32
53,41
54,37
55,35
56,35
57,36
58,33
59,39
60,31
61,37
62,35
63,42
64,40
65,33
66,39
67,44
68,35
69,41
70,31
71,41
72,42
73,40
74,40
75,37
76,45
77,37
78,37
79,46
80,43
81,32
82,31
83,35
84,36
85,42
86,37
87,37
88,41
89,43
90,34
91,37
92,39
93,29
94,27
95,38
96,35
97,36
98,38
99,40
100,38
101,38
102,44
103,32
104,35
105,35
106,40
107,30
108,32
109,38
110,36
111,25
112,33
113,40
114,33
115,29
116,34
117,40
118,33
119,36
120,36
121,31
122,40
123,35
124,31
125,37
126,34
127,40
128,31
129,40
130,43
131,40
132,39
133,27
134,41
135,39
136,35
137,37
138,37
139,39
140,34
141,41
142,38
143,31
144,39
145,26
146,28
147,38
148,33
149,45
150,40
151,37
152,34
153,28
154,31
155,40
156,38
157,34
158,45
159,42
160,44
161,39
162,34
163,36
164,32
165,34
166,24
167,35
168,44
169,39
170,35
171,39
172,40
173,33
174,38
175,44
176,31
177,32
178,30
179,36
180,36
181,32
182,32
183,37
184,27
185,39
186,27
187,29
188,38
189,32
190,34
191,29
192,29
193,33
194,33
195,38
196,37
197,35
198,34
199,35
