,number_pca_components_class
0,1
1,3
2,3
3,4
4,5
5,5
6,3
7,3
8,2
9,2
10,4
11,4
12,3
13,3
14,1
15,1
16,5
17,3
18,1
19,1
20,4
21,3
22,3
23,4
24,4
25,2
26,1
27,5
28,4
29,3
30,1
31,4
32,4
33,1
34,3
35,3
36,4
37,1
38,1
39,4
40,5
41,5
42,3
43,1
44,3
45,4
46,3
47,5
48,4
49,4
50,3
51,3
52,2
53,3
54,3
55,4
56,4
57,1
58,1
59,2
60,1
61,3
62,3
63,1
64,1
65,4
66,3
67,1
68,3
69,3
70,5
71,1
72,6
73,1
74,3
75,4
76,4
77,1
78,3
79,4
80,4
81,4
82,1
83,3
84,5
85,4
86,3
87,1
88,4
89,4
90,4
91,3
92,4
93,1
94,3
95,2
96,1
97,5
98,3
99,4
100,4
101,1
102,2
103,3
104,3
105,2
106,3
107,2
108,3
109,4
110,5
111,3
112,2
113,4
114,4
115,4
116,4
117,3
118,4
119,4
120,3
121,1
122,4
123,5
124,3
125,2
126,4
127,3
128,4
129,5
130,3
131,3
132,5
133,3
134,4
135,2
136,3
137,3
138,4
139,3
140,4
141,3
142,4
143,4
144,3
145,3
146,3
147,5
148,3
149,4
150,5
151,3
152,4
153,4
154,4
155,2
156,4
157,3
158,3
159,2
160,2
161,4
162,4
163,1
164,4
165,4
166,3
167,1
168,3
169,5
170,1
171,1
172,2
173,4
174,3
175,1
176,3
177,3
178,2
179,1
180,5
181,4
182,2
183,1
184,3
185,3
186,1
187,3
188,4
189,3
190,3
191,4
192,4
193,1
194,2
195,3
196,1
197,3
198,3
199,4
