,pca_variance_class
0,0.5287821164493016
1,0.6059741479811541
2,0.7672275054867463
3,0.5782195373607724
4,0.4553332634352674
5,0.47926659198418897
6,0.6366821678047423
7,0.3155142364188062
8,0.45393829965333304
9,0.3045192998660414
