,number_pca_components_class
0,177
1,124
2,154
3,152
4,151
5,201
6,187
7,182
8,146
9,149
10,189
11,179
12,129
13,160
14,176
15,200
16,208
17,202
18,194
19,175
20,140
21,176
22,146
23,126
24,189
25,181
26,189
27,185
28,150
29,178
30,190
31,191
32,190
33,173
34,147
35,126
36,160
37,167
38,177
39,167
40,202
41,190
42,186
43,170
44,125
45,155
46,177
47,201
48,164
49,147
50,126
51,131
52,132
53,158
54,165
55,134
56,133
57,125
58,144
59,232
60,176
61,180
62,194
63,216
64,230
65,192
66,179
67,231
68,157
69,204
70,141
71,171
72,231
73,230
74,180
75,200
76,240
77,202
78,160
79,248
80,258
81,122
82,159
83,219
84,146
85,193
86,185
87,174
88,228
89,210
90,200
91,159
92,210
93,151
94,135
95,183
96,182
97,181
98,186
99,226
100,220
101,190
102,231
103,141
104,193
105,167
106,206
107,152
108,179
109,207
110,193
111,133
112,182
113,225
114,182
115,150
116,151
117,192
118,137
119,183
120,211
121,154
122,220
123,191
124,128
125,216
126,154
127,206
128,164
129,186
130,224
131,233
132,203
133,107
134,209
135,237
136,186
137,195
138,214
139,215
140,187
141,201
142,223
143,127
144,219
145,129
146,178
147,205
148,181
149,240
150,209
151,200
152,189
153,151
154,153
155,185
156,202
157,158
158,223
159,236
160,219
161,229
162,149
163,206
164,152
165,117
166,109
167,178
168,243
169,187
170,143
171,175
172,231
173,157
174,181
175,242
176,150
177,146
178,132
179,200
180,202
181,173
182,167
183,168
184,183
185,207
186,173
187,166
188,201
189,197
190,168
191,109
192,136
193,151
194,140
195,159
196,174
197,183
198,159
199,173
