,epoch,Train_accuracy,Test_accuracy
0,1,24.938,33.21
1,2,30.452,43.230000000000004
2,3,33.584,43.02
3,4,37.356,50.19
4,5,39.961999999999996,56.64
5,6,40.977999999999994,57.809999999999995
6,7,43.858000000000004,61.47
7,8,44.98,60.67
8,9,45.778,58.699999999999996
9,10,48.106,64.14999999999999
10,11,49.35,64.32
11,12,50.798,64.64999999999999
12,13,52.03,65.19
13,14,53.416,65.73
14,15,54.554,64.45
15,16,54.674,63.61
16,17,56.092,63.33
17,18,58.364000000000004,62.9
18,19,58.106,62.49
19,20,60.446,62.59
20,21,60.404,61.36000000000001
21,22,62.41799999999999,61.14000000000001
22,23,63.498,60.019999999999996
23,24,64.572,59.35
24,25,65.078,59.4
25,26,65.75800000000001,58.989999999999995
26,27,67.29,58.540000000000006
27,28,67.566,57.8
28,29,68.188,58.03
29,30,69.376,57.89
30,31,68.732,56.24
31,32,70.502,56.57
32,33,71.124,55.86
33,34,71.326,55.800000000000004
34,35,72.202,55.669999999999995
35,36,72.59,54.39000000000001
36,37,73.056,55.26
37,38,73.894,53.28000000000001
38,39,73.48599999999999,54.510000000000005
39,40,74.61,53.14
40,41,75.09400000000001,53.52
41,42,75.97,54.08
42,43,75.22999999999999,51.870000000000005
43,44,76.69200000000001,53.06999999999999
44,45,76.248,52.559999999999995
45,46,76.794,52.75
46,47,76.942,51.31
47,48,77.176,51.849999999999994
48,49,78.082,51.31
49,50,78.396,50.28
50,51,78.562,51.31
51,52,79.404,50.6
52,53,79.254,50.39
53,54,79.60199999999999,49.89
54,55,79.286,50.260000000000005
55,56,79.224,48.92
56,57,80.948,49.9
57,58,80.86,48.370000000000005
58,59,80.95599999999999,48.03
59,60,81.242,49.220000000000006
60,61,81.324,49.11
61,62,80.69800000000001,48.71
62,63,81.178,48.19
63,64,81.644,49.120000000000005
64,65,82.882,48.230000000000004
65,66,82.844,48.93
66,67,83.298,48.620000000000005
67,68,83.07600000000001,47.410000000000004
68,69,83.72800000000001,50.31
69,70,83.64200000000001,47.93
70,71,83.946,48.07
71,72,83.348,48.22
72,73,84.016,47.15
73,74,84.666,48.809999999999995
74,75,82.918,47.85
75,76,84.568,46.97
76,77,84.87,47.67
77,78,84.526,48.63
78,79,85.412,47.49
79,80,85.48599999999999,47.63
80,81,85.964,48.06
81,82,85.812,47.94
82,83,85.628,47.010000000000005
83,84,86.464,47.55
84,85,85.08,46.660000000000004
85,86,86.256,47.410000000000004
86,87,86.834,47.38
87,88,87.076,47.11
88,89,86.746,46.39
89,90,86.96000000000001,46.489999999999995
90,91,87.336,47.449999999999996
91,92,86.49799999999999,45.86
92,93,87.306,47.86
93,94,87.748,46.17
94,95,87.87,45.739999999999995
95,96,87.932,46.43
96,97,87.132,46.57
97,98,87.44800000000001,45.46
98,99,87.946,46.97
99,100,88.506,46.73
100,101,88.336,46.39
101,102,88.52600000000001,45.83
102,103,89.156,45.65
103,104,88.00200000000001,45.34
104,105,88.396,45.51
105,106,89.342,45.87
106,107,88.928,45.94
107,108,88.286,45.9
108,109,88.87,45.76
109,110,89.054,45.879999999999995
110,111,87.59599999999999,46.089999999999996
111,112,89.458,46.44
112,113,89.656,45.85
113,114,89.676,45.24
114,115,89.342,46.14
115,116,89.67,43.91
116,117,89.574,46.37
117,118,89.422,45.22
118,119,89.312,44.34
119,120,89.506,46.25
120,121,89.50399999999999,44.68
121,122,90.366,46.44
122,123,89.444,45.64
123,124,90.23400000000001,44.71
124,125,89.196,45.89
125,126,90.48,44.41
126,127,89.932,45.42
127,128,90.14999999999999,45.29
128,129,90.102,44.7
129,130,90.952,45.48
130,131,88.942,45.33
131,132,90.072,44.25
132,133,90.36,45.33
133,134,90.718,45.59
134,135,90.718,45.5
135,136,90.078,44.96
136,137,91.186,46.08
137,138,90.708,45.75
138,139,90.022,45.34
