,pca_variance_class
0,0.8770826893698044
1,0.7319445200960194
2,0.6486944211522865
3,0.6872782122672417
4,0.8406905426745197
5,0.6650740891031806
6,0.8571603678071884
7,0.5568864375178136
8,0.6453701962002785
9,0.6531724408053796
