,number_pca_components_class
0,8
1,8
2,9
3,9
4,8
5,10
6,13
7,12
8,10
9,9
10,10
11,10
12,9
13,8
14,10
15,10
16,11
17,12
18,9
19,10
20,9
21,11
22,8
23,7
24,11
25,11
26,11
27,12
28,11
29,12
30,11
31,10
32,12
33,11
34,11
35,11
36,8
37,9
38,9
39,9
40,11
41,11
42,10
43,9
44,8
45,8
46,11
47,13
48,12
49,11
50,11
51,10
52,9
53,12
54,12
55,10
56,10
57,10
58,9
59,12
60,9
61,9
62,11
63,11
64,13
65,9
66,10
67,15
68,9
69,12
70,8
71,10
72,13
73,12
74,11
75,12
76,14
77,11
78,8
79,14
80,14
81,9
82,8
83,11
84,9
85,12
86,11
87,10
88,14
89,14
90,9
91,11
92,12
93,8
94,8
95,11
96,9
97,10
98,11
99,14
100,12
101,10
102,13
103,8
104,12
105,10
106,12
107,8
108,8
109,12
110,13
111,8
112,9
113,12
114,10
115,8
116,8
117,13
118,9
119,9
120,11
121,9
122,13
123,11
124,8
125,12
126,9
127,12
128,9
129,11
130,12
131,13
132,11
133,8
134,12
135,12
136,12
137,11
138,11
139,12
140,10
141,13
142,11
143,9
144,13
145,8
146,8
147,12
148,10
149,13
150,12
151,13
152,10
153,8
154,8
155,12
156,13
157,9
158,14
159,14
160,13
161,12
162,10
163,10
164,9
165,9
166,8
167,8
168,14
169,10
170,9
171,11
172,13
173,9
174,12
175,13
176,8
177,9
178,8
179,10
180,12
181,9
182,9
183,9
184,8
185,12
186,7
187,7
188,9
189,8
190,9
191,8
192,8
193,9
194,8
195,10
196,10
197,9
198,8
199,9
