epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,59.16833333333334,59.16833333333334,61.06,75.375,75.375,75.69
1,87.55166666666668,87.55166666666668,87.39,87.51166666666667,87.51166666666667,87.36
2,90.31166666666667,90.31166666666667,90.33,90.265,90.265,90.29
4,93.13333333333334,93.13333333333334,93.08,93.12833333333333,93.12833333333333,93.05
6,94.705,94.705,94.5,94.67833333333333,94.67833333333333,94.5
8,95.63666666666667,95.63666666666667,95.11,95.62166666666667,95.62166666666667,95.1
10,96.29833333333333,96.29833333333333,95.62,96.28666666666666,96.28666666666666,95.59
12,96.66333333333334,96.66333333333334,95.91,96.64333333333333,96.64333333333333,95.93
14,96.95166666666667,96.95166666666667,96.2,96.96833333333333,96.96833333333333,96.17999999999999
16,97.185,97.185,96.24000000000001,97.17833333333333,97.17833333333333,96.19
18,97.32499999999999,97.32499999999999,96.26,97.30333333333333,97.30333333333333,96.27
20,97.49,97.49,96.46000000000001,97.47333333333333,97.47333333333333,96.45
25,97.705,97.705,96.5,97.69833333333334,97.69833333333334,96.50999999999999
30,98.02499999999999,98.02499999999999,96.73,98.01166666666667,98.01166666666667,96.69
35,98.13166666666666,98.13166666666666,96.74000000000001,98.125,98.125,96.77
40,98.36166666666666,98.36166666666666,96.81,98.36166666666666,98.36166666666666,96.8
45,98.20333333333333,98.20333333333333,96.78999999999999,98.19833333333334,98.19833333333334,96.82
50,98.52,98.52,96.96000000000001,98.50999999999999,98.50999999999999,96.89999999999999
55,98.57166666666667,98.57166666666667,96.89,98.57166666666667,98.57166666666667,96.87
60,98.70666666666666,98.70666666666666,96.92,98.7,98.7,96.91
