Epoch,Correct,Total,Accuracy
40,842,9023,0.0933
41,932,9023,0.1033
42,1026,9023,0.1137
43,1160,9023,0.1286
44,1296,9023,0.1436
45,1402,9023,0.1554
46,1472,9023,0.1631
47,1508,9023,0.1671
48,1510,9023,0.1674
49,1481,9023,0.1641
50,1520,9023,0.1685
51,1484,9023,0.1645
52,1381,9023,0.1531
53,1355,9023,0.1502
54,1397,9023,0.1548
55,1299,9023,0.144
56,1354,9023,0.1501
57,1274,9023,0.1412
58,1261,9023,0.1398
59,1243,9023,0.1378
60,1236,9023,0.137
61,1208,9023,0.1339
62,1184,9023,0.1312
63,1216,9023,0.1348
64,1192,9023,0.1321
65,1195,9023,0.1324
66,1172,9023,0.1299
67,1167,9023,0.1293
68,1201,9023,0.1331
69,1241,9023,0.1375
70,1252,9023,0.1388
71,1231,9023,0.1364
72,1202,9023,0.1332
73,1151,9023,0.1276
74,1156,9023,0.1281
75,1160,9023,0.1286
76,1150,9023,0.1275
77,1095,9023,0.1214
78,1164,9023,0.129
79,1153,9023,0.1278
80,1084,9023,0.1201
81,1110,9023,0.123
82,1158,9023,0.1283
83,1106,9023,0.1226
84,1091,9023,0.1209
85,1129,9023,0.1251
86,1101,9023,0.122
87,1193,9023,0.1322
88,1134,9023,0.1257
89,1143,9023,0.1267
90,1173,9023,0.13
91,1068,9023,0.1184
92,1142,9023,0.1266
93,1082,9023,0.1199
94,1132,9023,0.1255
95,1079,9023,0.1196
96,1032,9023,0.1144
97,1080,9023,0.1197
98,1026,9023,0.1137
99,1059,9023,0.1174
