epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,38.135999999999996,49.786,44.91
42,43.306,53.552,47.11
43,45.784000000000006,54.566,46.11
44,47.782000000000004,53.532000000000004,45.49
45,49.386,52.878,43.980000000000004
46,50.358000000000004,54.278000000000006,44.83
47,50.598,54.26800000000001,44.2
48,50.198,51.474,42.28
49,49.3,52.636,43.05
50,48.046,51.205999999999996,41.120000000000005
51,47.724,52.392,42.03
52,46.068,49.546,39.32
53,44.574000000000005,49.524,39.78
54,44.682,47.262,37.53
55,43.508,48.392,39.800000000000004
56,41.884,43.956,36.04
57,41.42,46.116,37.57
58,40.455999999999996,46.038000000000004,37.4
59,39.742,46.233999999999995,38.09
60,39.458,44.684000000000005,36.58
61,38.782,41.824,34.44
62,38.275999999999996,39.908,33.5
63,37.768,41.583999999999996,35.010000000000005
64,37.4,40.25,33.31
65,37.018,38.538,31.03
66,36.412,39.616,33.68
67,36.35,39.87,33.489999999999995
68,35.91,38.522,30.959999999999997
69,35.754000000000005,38.252,32.019999999999996
70,35.874,37.738,30.11
71,36.212,38.806000000000004,31.8
72,34.644000000000005,39.414,32.21
73,35.252,43.346000000000004,35.21
74,34.838,37.752,30.869999999999997
75,34.88,36.684,30.04
76,34.466,35.644,30.54
77,34.684,39.906000000000006,33.77
78,33.222,36.646,30.959999999999997
79,34.116,37.098,30.769999999999996
80,34.217999999999996,39.074,32.46
81,34.482,36.693999999999996,30.11
82,34.150000000000006,36.818,30.64
83,35.27,39.822,32.68
84,35.22,35.766,28.560000000000002
85,35.120000000000005,42.384,35.3
86,35.376000000000005,38.788,31.759999999999998
87,35.106,40.8,34.38
88,35.626000000000005,39.216,31.730000000000004
89,35.134,39.274,32.440000000000005
90,34.726,40.550000000000004,33.94
91,33.886,38.746,31.8
92,34.102,39.974,34.08
93,33.726,37.596000000000004,30.39
94,32.54,35.75,29.74
95,33.418,36.974000000000004,30.65
96,32.076,32.873999999999995,27.689999999999998
97,31.378,33.772000000000006,28.22
98,31.887999999999998,35.108,29.080000000000002
99,31.776,31.14,26.450000000000003
100,30.182,33.589999999999996,28.53
