,acc_class
0,0.37
1,0.326
2,0.142
3,0.216
4,0.132
5,0.1
6,0.132
7,0.016
8,0.094
9,0.094
10,0.02
11,0.046
12,0.246
13,0.43
14,0.212
15,0.072
16,0.026
17,0.04
18,0.21
19,0.314
20,0.08
21,0.336
22,0.18
23,0.5
24,0.078
25,0.19
26,0.168
27,0.03
28,0.278
29,0.072
30,0.114
31,0.374
32,0.118
33,0.144
34,0.328
35,0.304
36,0.174
37,0.112
38,0.188
39,0.066
40,0.034
41,0.058
42,0.172
43,0.092
44,0.376
45,0.266
46,0.102
47,0.176
48,0.078
49,0.13
50,0.13
51,0.06
52,0.088
53,0.18
54,0.036
55,0.14
56,0.042
57,0.124
58,0.162
59,0.084
60,0.142
61,0.164
62,0.108
63,0.152
64,0.01
65,0.04
66,0.31
67,0.038
68,0.108
69,0.202
70,0.082
71,0.3
72,0.038
73,0.082
74,0.134
75,0.066
76,0.02
77,0.134
78,0.26
79,0.018
80,0.018
81,0.382
82,0.24
83,0.142
84,0.186
85,0.126
86,0.276
87,0.092
88,0.0
89,0.214
90,0.278
91,0.2
92,0.076
93,0.144
94,0.09
95,0.258
96,0.032
97,0.338
98,0.172
99,0.006
100,0.028
101,0.118
102,0.026
103,0.49
104,0.164
105,0.154
106,0.086
107,0.152
108,0.084
109,0.124
110,0.072
111,0.232
112,0.082
113,0.066
114,0.258
115,0.208
116,0.12
117,0.18
118,0.156
119,0.056
120,0.146
121,0.09
122,0.044
123,0.08
124,0.468
125,0.01
126,0.216
127,0.052
128,0.188
129,0.204
130,0.054
131,0.008
132,0.082
133,0.472
134,0.202
135,0.038
136,0.186
137,0.094
138,0.07
139,0.068
140,0.06
141,0.02
142,0.042
143,0.206
144,0.03
145,0.486
146,0.2
147,0.118
148,0.176
149,0.01
150,0.142
151,0.104
152,0.258
153,0.158
154,0.238
155,0.186
156,0.034
157,0.064
158,0.042
159,0.012
160,0.042
161,0.016
162,0.16
163,0.126
164,0.178
165,0.276
166,0.144
167,0.204
168,0.03
169,0.26
170,0.15
171,0.112
172,0.09
173,0.178
174,0.136
175,0.014
176,0.26
177,0.248
178,0.256
179,0.134
180,0.106
181,0.102
182,0.106
183,0.424
184,0.222
185,0.126
186,0.16
187,0.34
188,0.336
189,0.32
190,0.224
191,0.35
192,0.406
193,0.114
194,0.286
195,0.206
196,0.282
197,0.086
198,0.264
199,0.062
