,number_pca_components_class
0,11
1,8
2,9
3,9
4,12
5,9
6,12
7,14
8,14
9,7
10,9
11,7
12,11
13,15
14,9
15,10
16,13
17,13
18,10
19,14
20,10
21,11
22,6
23,10
24,11
25,10
26,11
27,11
28,9
29,17
30,7
31,12
32,10
33,11
34,6
35,11
36,8
37,11
38,10
39,9
40,11
41,10
42,9
43,9
44,10
45,6
46,9
47,9
48,9
49,8
50,12
51,10
52,12
53,10
54,8
55,6
56,7
57,8
58,11
59,9
60,4
61,10
62,10
63,9
64,13
65,12
66,7
67,11
68,8
69,12
70,8
71,13
72,13
73,10
74,8
75,8
76,11
77,9
78,10
79,12
80,10
81,9
82,10
83,11
84,10
85,10
86,11
87,11
88,9
89,13
90,7
91,11
92,8
93,11
94,10
95,13
96,11
97,8
98,13
99,12
100,8
101,10
102,10
103,12
104,8
105,9
106,13
107,9
108,7
109,13
110,11
111,8
112,10
113,12
114,11
115,14
116,7
117,13
118,13
119,9
120,10
121,13
122,10
123,10
124,10
125,12
126,12
127,9
128,9
129,10
130,10
131,12
132,7
133,7
134,13
135,9
136,11
137,11
138,10
139,7
140,9
141,11
142,12
143,8
144,13
145,7
146,7
147,8
148,13
149,13
150,11
151,7
152,11
153,7
154,13
155,13
156,8
157,10
158,11
159,9
160,7
161,11
162,9
163,7
164,7
165,8
166,8
167,12
168,14
169,8
170,10
171,11
172,9
173,10
174,11
175,13
176,8
177,9
178,10
179,12
180,9
181,8
182,12
183,9
184,12
185,10
186,12
187,6
188,9
189,9
190,10
191,8
192,12
193,8
194,10
195,7
196,10
197,8
198,15
199,8
