,number_pca_components_class
0,2
1,4
2,4
3,4
4,3
5,4
6,4
7,3
8,3
9,4
10,4
11,3
12,3
13,1
14,3
15,4
16,4
17,3
18,3
19,3
20,3
21,3
22,3
23,2
24,4
25,4
26,4
27,4
28,4
29,3
30,4
31,4
32,4
33,4
34,4
35,4
36,3
37,3
38,3
39,3
40,4
41,4
42,3
43,3
44,4
45,2
46,3
47,4
48,4
49,4
50,4
51,3
52,4
53,4
54,4
55,3
56,4
57,4
58,4
59,4
60,3
61,4
62,3
63,3
64,3
65,3
66,3
67,3
68,3
69,4
70,2
71,3
72,3
73,3
74,4
75,3
76,3
77,3
78,3
79,4
80,3
81,2
82,3
83,3
84,3
85,3
86,3
87,3
88,3
89,4
90,4
91,4
92,3
93,3
94,2
95,3
96,3
97,3
98,4
99,3
100,3
101,2
102,3
103,3
104,3
105,3
106,3
107,3
108,3
109,3
110,3
111,3
112,3
113,3
114,4
115,3
116,2
117,3
118,3
119,3
120,3
121,2
122,3
123,4
124,3
125,3
126,3
127,3
128,3
129,3
130,3
131,4
132,3
133,2
134,3
135,3
136,4
137,3
138,3
139,3
140,4
141,3
142,3
143,3
144,4
145,4
146,2
147,3
148,2
149,3
150,4
151,3
152,3
153,3
154,1
155,3
156,3
157,3
158,3
159,3
160,4
161,3
162,3
163,3
164,3
165,2
166,1
167,3
168,3
169,3
170,3
171,3
172,3
173,2
174,3
175,3
176,3
177,2
178,2
179,4
180,4
181,3
182,2
183,3
184,2
185,4
186,2
187,2
188,2
189,3
190,3
191,2
192,1
193,3
194,2
195,3
196,2
197,2
198,2
199,3
