,pca_variance_class
0,0.8203503828784039
1,0.831225900317978
2,0.7505480597808813
3,0.8496043171538815
4,0.7980063770193142
5,0.7819518885718755
6,0.8114304558302067
7,0.7917666535226966
8,0.8346672072021721
9,0.8366668708741479
