,number_pca_components_class
0,10
1,13
2,14
3,16
4,14
5,16
6,17
7,18
8,16
9,16
10,17
11,16
12,15
13,9
14,14
15,18
16,18
17,19
18,15
19,16
20,15
21,16
22,14
23,8
24,18
25,18
26,18
27,17
28,16
29,17
30,16
31,17
32,17
33,16
34,16
35,16
36,16
37,17
38,19
39,17
40,18
41,18
42,18
43,17
44,14
45,14
46,16
47,19
48,16
49,15
50,15
51,16
52,15
53,17
54,17
55,15
56,15
57,15
58,16
59,18
60,13
61,15
62,18
63,16
64,18
65,15
66,16
67,19
68,16
69,18
70,13
71,15
72,18
73,18
74,17
75,17
76,18
77,17
78,14
79,20
80,19
81,14
82,14
83,17
84,14
85,18
86,16
87,16
88,19
89,19
90,12
91,16
92,18
93,14
94,15
95,16
96,15
97,16
98,16
99,19
100,18
101,14
102,18
103,14
104,18
105,16
106,17
107,15
108,15
109,17
110,17
111,13
112,14
113,18
114,16
115,14
116,13
117,17
118,15
119,15
120,16
121,15
122,19
123,16
124,13
125,17
126,15
127,17
128,14
129,17
130,19
131,18
132,16
133,11
134,18
135,17
136,17
137,17
138,16
139,17
140,16
141,19
142,17
143,15
144,19
145,13
146,13
147,17
148,14
149,19
150,18
151,17
152,17
153,14
154,13
155,18
156,18
157,15
158,19
159,20
160,20
161,19
162,14
163,15
164,15
165,13
166,12
167,14
168,19
169,17
170,13
171,17
172,18
173,13
174,17
175,20
176,15
177,17
178,16
179,18
180,18
181,17
182,15
183,17
184,13
185,18
186,11
187,13
188,17
189,14
190,16
191,11
192,13
193,18
194,12
195,15
196,14
197,14
198,12
199,17
