,pca_variance_class
0,0.3900005013981829
1,0.320079949186203
2,0.31345799363189614
3,0.3802317530158215
4,0.3504358942823748
5,0.359439322586781
6,0.3920606289975299
7,0.32067667428033464
8,0.4001312915920064
9,0.3855961008076027
