epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,38.64333333333334,57.74666666666667,57.87
1,48.07833333333333,73.60666666666667,72.75
2,50.14999999999999,77.105,76.52
4,52.78166666666667,81.325,80.78
6,54.233333333333334,83.77666666666667,82.84
8,55.151666666666664,85.25666666666667,84.37
10,56.07333333333333,86.58166666666666,85.79
12,56.865,87.85333333333334,86.53999999999999
14,57.45166666666667,88.68833333333333,87.33
16,57.946666666666665,89.35,88.01
18,58.36,89.925,88.38000000000001
20,58.58,90.09833333333333,88.6
25,58.843333333333334,90.09333333333333,88.42999999999999
30,58.48833333333333,89.15833333333333,87.25
35,59.02666666666667,89.69166666666666,87.83
40,59.09833333333333,89.545,87.78
45,58.655,88.775,86.3
50,58.28666666666666,88.19166666666666,85.92999999999999
55,58.49333333333333,88.36333333333334,86.25
60,58.32833333333334,87.77666666666667,85.81
65,58.20833333333333,87.74,85.76
70,58.32000000000001,87.92999999999999,86.13
75,58.09833333333333,87.49833333333333,85.65
80,58.07666666666667,87.27333333333334,85.64
85,58.065,87.08833333333334,85.11999999999999
90,57.83166666666667,86.70666666666666,84.69
95,57.47333333333333,86.28333333333333,84.32
100,57.535000000000004,86.09333333333333,83.76
105,57.358333333333334,85.97333333333333,83.77
110,57.36333333333333,85.87666666666667,84.05
115,57.155,85.575,83.61
120,57.068333333333335,85.39666666666666,83.08
125,57.145,85.64666666666668,83.3
130,56.95,85.405,83.13000000000001
135,56.766666666666666,85.13166666666667,83.06
140,56.85166666666667,85.23166666666665,83.03
145,57.17333333333333,85.45166666666667,83.62
150,57.275,85.41333333333333,83.13000000000001
155,57.181666666666665,85.44,83.56
160,57.15833333333333,85.31666666666666,83.42
165,57.358333333333334,85.65,83.39999999999999
170,57.251666666666665,85.30166666666666,82.96
175,57.17666666666666,85.24833333333333,82.85
180,57.013333333333335,85.00666666666666,82.86
185,56.94833333333334,84.91833333333332,82.65
190,57.11333333333334,84.89999999999999,82.64
195,57.361666666666665,85.385,82.96
200,57.43666666666667,85.27,82.89999999999999
205,57.42333333333334,85.14500000000001,82.92
210,57.38999999999999,84.98166666666667,82.77
215,57.64666666666667,85.37,82.80999999999999
220,57.64333333333334,85.46000000000001,82.89
225,57.475,85.18833333333333,82.78
230,57.53,85.37166666666667,82.99
235,57.696666666666665,85.25,82.83
240,57.57833333333333,85.135,82.85
245,57.43333333333334,84.65333333333334,82.19999999999999
250,57.655,85.04166666666667,82.21000000000001
255,57.379999999999995,84.88666666666667,82.5
260,57.64333333333334,85.115,82.57
265,57.46333333333333,84.90833333333333,81.96
270,57.421666666666674,84.66166666666666,81.74
275,57.19,84.28833333333333,81.73
280,57.47333333333333,85.01333333333334,82.41000000000001
285,57.55833333333334,84.98166666666667,82.53
290,57.401666666666664,84.59,82.15
295,57.489999999999995,84.63333333333334,82.05
300,57.45333333333333,84.67333333333333,81.57
305,57.36333333333333,84.985,82.21000000000001
310,57.425000000000004,84.905,82.1
315,57.57666666666667,85.03666666666668,82.55
320,57.641666666666666,85.08666666666667,82.48
325,57.68,85.17666666666666,82.43
330,57.63166666666667,85.02833333333332,82.39
335,57.52666666666667,84.77666666666667,82.09
340,57.58,84.85166666666667,81.95
345,57.565,84.75833333333334,81.65
350,57.72166666666667,85.09333333333333,82.48
355,57.501666666666665,84.83500000000001,81.8
360,57.815000000000005,85.0,82.26
365,57.50333333333333,84.63666666666667,82.23
370,57.63666666666667,84.73333333333333,82.28
375,57.86833333333333,84.90333333333334,82.03
380,57.56166666666667,84.56,82.0
385,57.83166666666667,84.76,82.15
390,57.67333333333333,84.55333333333334,82.04
395,57.835,84.90166666666667,82.3
400,57.83166666666667,84.93333333333334,82.02000000000001
405,57.92333333333334,85.01333333333334,82.16
410,58.085,85.04166666666667,82.19
415,57.88166666666667,85.05166666666668,82.24000000000001
420,57.91,84.93166666666667,81.89999999999999
425,57.95333333333333,84.91,81.8
430,57.80166666666666,84.91333333333333,82.27
435,57.76,84.925,82.03
440,57.833333333333336,84.77,82.05
445,58.053333333333335,84.89833333333333,82.03
450,58.004999999999995,84.83333333333334,81.63
455,58.06333333333333,85.10333333333332,81.75
460,58.14666666666667,84.875,81.65
465,57.99666666666666,84.89666666666666,82.0
470,57.901666666666664,84.655,81.58999999999999
475,58.00666666666666,84.62166666666666,81.78999999999999
480,57.96666666666667,84.57666666666667,81.47999999999999
485,58.10166666666666,84.635,81.89999999999999
490,57.8,84.21333333333332,81.08999999999999
495,58.14,84.78999999999999,81.8
500,57.858333333333334,84.36833333333334,81.53
