,pca_variance_class
0,0.9822011600893145
1,0.9831727673434522
2,0.9801546806571177
3,0.9797096481685413
4,0.982282647055834
5,0.9813059853921207
6,0.9823193408241113
7,0.9812691142525829
8,0.9845239504377912
9,0.9834065291119761
