,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.00044355015843081764,0.004416760683409778
1,1,-0.004315726371491393,0.0003031245137530506
2,2,0.012758088283639977,-0.0013614036861408262
3,4,0.0004946444779519229,-0.006454069091223875
4,6,0.007326998068308405,-0.004707971174707256
5,8,-0.003012067721496609,0.0011232455754965856
6,10,-0.005336130700740547,-0.0007800121963763042
7,12,-0.008024904867489982,-0.008846073925928621
8,14,-0.025252235090769556,-0.016222754790588042
9,16,-0.0007817735924877168,0.0003548578663444005
10,18,-0.023284921449451546,-0.008050471199814292
11,20,-0.012823728680998856,-0.01341648515933147
12,25,-0.005865123124072247,0.0006047777157969129
13,30,0.0002929704876390813,-0.0011636545158276044
14,35,0.016194252723909366,-0.006968340003663139
15,40,0.05234889059260515,-0.00501269933567996
16,45,0.013474670975647883,0.006158527835774742
17,50,0.08962983827468474,0.005590170398106462
18,55,0.030312295368838643,-0.0006996660835013505
19,60,-0.07345386588788216,-0.0119623355152658
20,65,-0.027154423565680503,0.01593537318630155
21,70,-0.06176876683676107,-0.0040629429051128405
22,75,-0.1450504438875879,0.0012644800323805023
23,80,-0.06754666021075102,-0.00019599532477738367
24,85,-0.0491116336609926,0.0018277479901211058
25,90,0.08935044808305592,0.008211442933503413
26,95,0.10179263893180793,-0.002796866383276722
27,100,0.20835713487883864,0.0005312847636596507
28,105,0.21531877856473286,-2.6366707058344404e-05
29,110,0.1586838484306392,0.004287521650616488
30,115,0.2307956567331529,0.0035089355616328647
31,120,0.16461200326849723,-0.015044486524045858
32,125,0.1810222418480959,-0.0007704008954495255
33,130,0.29480464164803,0.0068307113847439985
34,135,0.24000501833980242,0.015445610392380819
35,140,0.30804331594490725,0.0033276600292829056
36,145,0.2570431756069734,0.003720938773921821
37,150,0.12395403230991907,0.008428770133463867
38,155,0.2549743918495129,0.009124114582788083
39,160,0.251729151936503,-0.0035277798091120863
40,165,0.2619683838040763,0.003653936865128914
41,170,0.13685998850665893,0.0043212087770951035
42,175,0.3334976941488177,0.010432639726338616
43,180,0.26917330360979735,0.0023480691111706312
44,185,0.26419554463333594,0.010315634965500024
45,190,0.13152918316219023,0.004622133336174099
46,195,0.25660088535927045,0.0011394756037410025
47,200,0.2768629765334908,-0.007576673798116403
48,205,0.2144915760466901,0.0002710359670030721
49,210,0.1373825562080456,0.0038186952154972997
50,215,0.14307225220465628,0.00144868422187422
51,220,0.001817955631605489,0.00028647981834067915
52,225,0.0023792572538604176,0.0011329753395560465
53,230,-0.00033360553808113873,0.001098046827904366
54,235,0.0686977756970392,0.0007147351430655602
