,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.0170728545731696,0.0169743134205784
1,1,0.022878157420085022,0.02309252290548382
2,2,0.023424431251187535,0.023651984033077965
3,4,0.025124295076833676,0.02496152626191734
4,6,0.026896488484732656,0.026793212828434096
5,8,0.029856217969850447,0.028534327859755834
6,10,0.03392043271678016,0.030923381339387986
7,12,0.03752134620539849,0.033514629649720566
8,14,0.03959236327184413,0.03467759874607645
9,16,0.04120139222077385,0.03512074626868491
10,18,0.04358047026432255,0.03549089313665093
11,20,0.0457877255167872,0.03580170642572253
12,25,0.043900762130553404,0.023892712187597528
13,30,0.05987785846201752,0.022500460684131515
14,35,0.08340779062466101,0.02796940743094207
15,40,0.10598029486198633,0.025820628772901602
16,45,0.12680293355394934,0.02595355203401429
17,50,0.14380967916794477,0.028278739413847162
18,55,0.1518143632413089,0.030945752281564418
19,60,0.15690307189914282,0.022079123782029315
20,65,0.17538398494680973,0.03359770230760869
21,70,0.18411463751787033,0.04239024699743376
22,75,0.20022336562587456,0.04012702110945452
23,80,0.2099295918291595,0.030420898445927925
24,85,0.22110413895028766,0.020919677085910717
25,90,0.23457014401280563,0.016560253164191133
26,95,0.24127852514671955,0.022759622375082698
27,100,0.25280162943293877,0.021734656724108372
28,105,0.26195863848845397,0.02390847379132054
29,110,0.2691408760413247,0.0228104097601759
30,115,0.2797538229522231,0.015509540477345193
31,120,0.28108278397212577,0.021899686112478264
32,125,0.2905290081567817,0.012863932752283015
33,130,0.2981004720630939,0.013407467334799814
34,135,0.30074310837715573,0.017662335027799014
35,140,0.3073254477408786,0.018524622859720147
36,145,0.3110777100241131,0.012596118579487404
37,150,0.3152533094889834,0.015612425136943824
38,155,0.31886993052500334,0.011149985449865812
39,160,0.3186172732706056,0.015774945490144358
40,165,0.322699666203179,0.009699693126289453
41,170,0.32817018044989804,0.012191925837846828
42,175,0.3370120312769622,0.010270406824343381
43,180,0.33285019593396864,0.014460923192272313
44,185,0.33267380906498073,0.009680787000808716
45,190,0.3293869370612484,0.015698446758865055
46,195,0.33220018594239087,0.013675277471750489
47,200,0.3524594324638451,0.01459821984630638
48,205,0.35478217843539067,0.014646816434270024
49,210,0.3525493088351659,0.009695514793256135
50,215,0.34495769160510936,0.00710903410520397
51,220,0.3424964848116243,0.008058765494255627
52,225,0.33963632790276765,0.006414985234393156
