,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.011937759773747603,0.011698983913359997
1,1,0.023319881760348236,0.02314573902254717
2,2,0.025643103673314734,0.025832071157315298
3,4,0.02978416435592729,0.030370350106000196
4,6,0.034309654307002634,0.03512543792268937
5,8,0.03878360089572208,0.03966484618576837
6,10,0.04235948088281122,0.043174835954983594
7,12,0.04478892057598008,0.04526848393789164
8,14,0.04653713273254759,0.04595294154943702
9,16,0.04720709590653407,0.04571049926895129
10,18,0.04660467323913091,0.04416452509402553
11,20,0.04801482328384644,0.0427426888046232
12,25,0.05084744679057812,0.03599599157462989
13,30,0.06243128498347631,0.028381307653150303
14,35,0.08522656702207715,0.02974083221974734
15,40,0.10530700452856526,0.03383686992087328
16,45,0.1241035863197194,0.030898034881059317
17,50,0.1406819705433744,0.028405897053057905
18,55,0.15057367306877512,0.032549892996954224
19,60,0.15504938598575824,0.03125963578576947
20,65,0.1679570028263177,0.032354684420191494
21,70,0.17287281716500097,0.06584120894763985
22,75,0.189663052553599,0.041273974532584884
23,80,0.2066052860164972,0.0361706290341355
24,85,0.2233921370266801,0.015995641079071476
25,90,0.23425656301368433,0.027552160545008926
26,95,0.2454043851756813,0.017315053677478848
27,100,0.2548241411772406,0.03259882852857931
28,105,0.2653759263498213,0.016380853005373806
29,110,0.2717043436769321,0.018249749817551564
30,115,0.2803663502592534,0.02005652083142762
31,120,0.28684459274894664,0.02293802094950311
32,125,0.2914076811641109,0.016123934384677376
33,130,0.29480464164803,0.011875669696329343
34,135,0.30217903624571574,0.021992043647106278
35,140,0.30804331594490725,0.017537382234707338
36,145,0.3125993128636437,0.01806823408138163
37,150,0.3163449535690904,0.016372064500713514
38,155,0.3178834914262903,0.016320816151543478
39,160,0.31602331143578266,0.014342053822901619
40,165,0.3249573093503844,0.013726720106842616
41,170,0.33144806594627085,0.01899767895322195
42,175,0.3334976941488177,0.013250330903180764
43,180,0.3352513427766146,0.014328922388282428
44,185,0.33000983437675663,0.013462004765165073
45,190,0.32888424920273057,0.010165597848367403
46,195,0.32720011938447646,0.007457364163298038
47,200,0.34890536987624454,0.012678925895687622
48,205,0.3562473992375091,0.015213964413224139
49,210,0.35147315077305674,0.012865991014486256
50,215,0.3470915967605985,0.0066615101244873855
51,220,0.3436093712789135,0.010199578360211688
52,225,0.3401166963157114,0.008036009961426746
53,230,0.33631519386331366,0.007474528945767291
54,235,0.33481251040420057,0.00789717262680275
