,epoch,dot_p_b_corr,dot_p_b_org
0,0,-0.006057490734300605,-0.002045330680109992
1,1,0.0028418806516494473,-0.0014515254648858418
2,2,-0.00264803349090105,-0.006290205645976047
3,4,-0.007362803688972239,-0.003489136615297498
4,6,-0.003730799764154523,-0.0040951346450732035
5,8,0.0021373195290081194,0.02185273285968961
6,10,-0.0020398318751011363,0.02103576800654944
7,12,-0.001663039692333947,0.000772183541650471
8,14,-0.0043884098485638635,0.004547697519419363
9,16,-0.008028104491598935,0.0036310298840260243
10,18,-0.012333448032269653,-0.008133427279308655
11,20,-0.018610789093956394,0.011327220456558507
12,25,-0.036301485225161086,0.005290054686715952
13,30,-0.023557872753071862,-0.002502723085835179
14,35,-0.014486508121908555,-0.0019335072630042999
15,40,-0.0191334942478698,0.007635859425769182
16,45,-0.03957891909136993,-0.009836979713066529
17,50,-0.08169937959612934,-0.005549095810281987
18,55,-0.06855749091652215,-0.006158127544775833
19,60,0.09273020484288734,-0.015109157828522993
20,65,0.07379500650358421,-0.014822559441282301
21,70,0.18008461760383943,6.39174803276044e-05
22,75,0.08710893728363114,0.0005873572275318928
23,80,0.16352041276865772,-0.000808104185892461
24,85,0.22803618625619332,0.012056788489426838
25,90,0.07825411463574215,0.020975018736942574
26,95,0.19564867151080456,0.012783957824032284
27,100,0.16118825304131065,0.01838316170221485
28,105,-0.004816705678416783,0.0015859154266522784
29,110,0.1635958215810424,0.0035520024602578994
30,115,0.22389655926907165,-0.0034792674750629225
31,120,0.2879379820460951,-0.0005074934809745291
32,125,0.2348990869051607,-0.0004744101007213196
33,130,0.05294090037275104,0.005831737136043343
34,135,0.30708509040944043,0.01789150676230296
35,140,0.17841724051823116,0.005633770664148115
36,145,0.057750064141915775,0.010491026248903745
37,150,-0.008989321738258078,0.004131376475983372
38,155,0.12782447896057045,-0.0016539546836205005
39,160,0.06270219096938034,0.007182195727273644
40,165,0.3256351749803817,0.005345839449018394
41,170,0.05518534268972974,-0.005124819820988128
42,175,-0.0022817263495199637,-0.0023158237391463945
43,180,0.33182384108543506,0.006905125692550568
44,185,0.2806065084052452,0.0035259666346928635
45,190,0.2068774521470342,0.00534197898785736
46,195,0.13979966519770542,0.0026085477581055724
47,200,0.19989347221743828,0.003719399201360417
48,205,0.2646382139495042,0.005643163539514641
49,210,0.06683867618124772,-0.002066943857758605
