,number_pca_components_class
0,103
1,126
2,127
3,136
4,142
5,145
6,160
7,174
8,142
9,147
10,176
11,130
12,119
13,115
14,161
15,160
16,169
17,187
18,151
19,167
20,125
21,134
22,128
23,87
24,141
25,142
26,146
27,140
28,129
29,143
30,138
31,141
32,137
33,138
34,124
35,124
36,142
37,139
38,167
39,149
40,174
41,172
42,158
43,150
44,132
45,108
46,170
47,144
48,132
49,131
50,115
51,121
52,137
53,139
54,134
55,120
56,122
57,117
58,139
59,159
60,120
61,145
62,170
63,145
64,175
65,126
66,140
67,179
68,145
69,150
70,100
71,130
72,175
73,171
74,152
75,158
76,173
77,142
78,139
79,190
80,184
81,125
82,137
83,151
84,123
85,169
86,148
87,139
88,178
89,176
90,137
91,142
92,155
93,124
94,119
95,146
96,139
97,140
98,153
99,171
100,153
101,130
102,173
103,115
104,150
105,136
106,146
107,154
108,135
109,158
110,145
111,113
112,126
113,161
114,155
115,129
116,108
117,154
118,133
119,134
120,157
121,119
122,173
123,131
124,112
125,152
126,137
127,154
128,137
129,153
130,174
131,169
132,149
133,85
134,178
135,173
136,141
137,150
138,148
139,160
140,153
141,158
142,170
143,127
144,178
145,111
146,113
147,156
148,149
149,177
150,153
151,164
152,175
153,125
154,118
155,152
156,140
157,135
158,184
159,171
160,179
161,158
162,121
163,145
164,126
165,109
166,93
167,135
168,183
169,158
170,115
171,157
172,165
173,109
174,152
175,177
176,128
177,139
178,121
179,142
180,158
181,136
182,123
183,124
184,121
185,167
186,101
187,107
188,141
189,139
190,132
191,101
192,98
193,124
194,110
195,147
196,148
197,134
198,115
199,144
