epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,26.525,37.43,37.85,46.54333333333333,70.775,71.76
1,54.92,84.77,85.19,55.11000000000001,85.06333333333333,85.52
2,57.59166666666666,89.04666666666667,89.47,57.60999999999999,89.09666666666666,89.51
4,59.001666666666665,91.34,91.41,58.95333333333333,91.25166666666667,91.44
6,59.891666666666666,92.70833333333334,92.7,59.90833333333333,92.71666666666667,92.7
8,60.55666666666667,93.68833333333333,93.65,60.519999999999996,93.645,93.7
10,61.001666666666665,94.44666666666667,94.3,60.97666666666667,94.38833333333334,94.28999999999999
12,61.34333333333334,94.95,94.69999999999999,61.339999999999996,94.93666666666667,94.75
14,61.60166666666667,95.33833333333334,95.06,61.593333333333334,95.32666666666667,95.1
16,61.81166666666667,95.64166666666667,95.39999999999999,61.79833333333333,95.61333333333333,95.37
18,62.01,95.91666666666666,95.62,62.01,95.91499999999999,95.57
20,62.18,96.09166666666667,95.67,62.15166666666667,96.06833333333333,95.62
25,62.39666666666667,96.34833333333333,95.73,62.42166666666667,96.36666666666667,95.8
30,62.56,96.405,95.63000000000001,62.548333333333325,96.42833333333334,95.78999999999999
35,62.56333333333334,96.245,95.65,62.57,96.28333333333333,95.69
40,62.53666666666666,96.01833333333335,95.39999999999999,62.55500000000001,96.04666666666667,95.44
45,62.44333333333333,95.71499999999999,95.17999999999999,62.505,95.78,95.15
50,62.31333333333333,95.33333333333334,94.86,62.37833333333334,95.41666666666667,94.86
55,62.2,95.07333333333334,94.62,62.25166666666667,95.16,94.67
60,62.068333333333335,94.76,94.35,62.12166666666666,94.89,94.33
65,61.891666666666666,94.51666666666667,94.17999999999999,61.95666666666667,94.62,94.28
70,61.77166666666667,94.34333333333333,94.08999999999999,61.81333333333333,94.41833333333334,94.13
75,61.795,94.26833333333333,94.05,61.86666666666667,94.39666666666666,94.21000000000001
80,61.67666666666667,93.92166666666667,93.58999999999999,61.69833333333333,94.0,93.67999999999999
85,61.73333333333333,93.90166666666667,93.63,61.77,93.98666666666666,93.75
90,61.660000000000004,93.68333333333332,93.39,61.71333333333333,93.78833333333333,93.46
95,61.74166666666666,93.78,93.51,61.80166666666666,93.81833333333334,93.57
100,61.70666666666666,93.72333333333333,93.43,61.75333333333334,93.78999999999999,93.47999999999999
105,61.64166666666666,93.515,93.34,61.65833333333334,93.56333333333333,93.33
110,61.611666666666665,93.58,93.30000000000001,61.608333333333334,93.64166666666667,93.46
115,61.791666666666664,93.75833333333333,93.43,61.785000000000004,93.76,93.47
120,61.873333333333335,93.75833333333333,93.34,61.88666666666667,93.8,93.34
125,61.99166666666667,93.77833333333334,93.33,61.99166666666667,93.83,93.4
130,62.015,93.79666666666667,93.26,62.07,93.87666666666667,93.34
135,61.97166666666667,93.78166666666667,93.34,62.01833333333333,93.83666666666667,93.5
140,62.04833333333334,93.71000000000001,93.19,62.046666666666674,93.76833333333333,93.25
145,62.15833333333334,93.865,93.13,62.17666666666667,93.90333333333334,93.16
150,62.065000000000005,93.66166666666666,93.08,62.085,93.72666666666667,93.15
155,62.22833333333333,93.855,93.08999999999999,62.235,93.88,93.21000000000001
160,62.245,93.75166666666667,93.08,62.25000000000001,93.78666666666666,93.16
165,62.046666666666674,93.56,92.82000000000001,62.10166666666667,93.61500000000001,92.86999999999999
170,62.13666666666666,93.525,92.99,62.16166666666667,93.55333333333333,92.95
175,62.21333333333333,93.58166666666666,92.92,62.22333333333333,93.60166666666667,93.07
180,62.30833333333333,93.785,93.08,62.33333333333333,93.85166666666666,93.03
185,62.32333333333333,93.695,93.01,62.373333333333335,93.80166666666668,93.13
190,62.35333333333334,93.795,93.14,62.39333333333333,93.85333333333334,93.12
195,62.38666666666667,93.77833333333334,93.05,62.42833333333333,93.82666666666667,93.06
200,62.415,93.66333333333333,93.03,62.451666666666675,93.735,93.01
205,62.44666666666666,93.89166666666667,93.05,62.501666666666665,93.955,93.02
210,62.46000000000001,93.66499999999999,92.85,62.49,93.74833333333333,92.94
215,62.55500000000001,93.71000000000001,93.12,62.596666666666664,93.80833333333334,93.08999999999999
220,62.535,93.68833333333333,93.07,62.59,93.80333333333334,93.04
225,62.57,93.645,92.86999999999999,62.625,93.72833333333334,92.93
230,62.65500000000001,93.71333333333334,92.94,62.69166666666667,93.785,93.05
235,62.58833333333334,93.66,92.91,62.629999999999995,93.73166666666667,93.02
240,62.66833333333334,93.68333333333332,93.04,62.685,93.76333333333334,93.15
245,62.68666666666667,93.76166666666667,93.03,62.72,93.81,93.08999999999999
250,62.696666666666665,93.72500000000001,93.25,62.718333333333334,93.78333333333333,93.36
255,62.61833333333333,93.51333333333334,92.77,62.65500000000001,93.585,92.78999999999999
260,62.77,93.57166666666666,92.9,62.82666666666666,93.66333333333333,93.0
265,62.739999999999995,93.55666666666667,93.01,62.77,93.63333333333334,93.11
270,62.81166666666667,93.66333333333333,93.11,62.86166666666667,93.71000000000001,93.16
275,62.80833333333333,93.67,93.22,62.855000000000004,93.75666666666666,93.23
280,62.62333333333333,93.47166666666666,92.94,62.641666666666666,93.52000000000001,92.97
285,62.873333333333335,93.525,93.11,62.91833333333333,93.58333333333333,93.16
290,62.891666666666666,93.60166666666667,93.07,62.92333333333333,93.64666666666666,93.12
