,number_pca_components_class
0,9
1,7
2,6
3,7
4,6
5,6
6,7
7,9
8,8
9,7
10,8
11,7
12,6
13,14
14,9
15,7
16,7
17,8
18,6
19,7
20,7
21,6
22,8
23,12
24,8
25,7
26,6
27,7
28,6
29,7
30,6
31,7
32,7
33,7
34,8
35,6
36,7
37,7
38,7
39,7
40,8
41,7
42,9
43,7
44,6
45,7
46,8
47,7
48,7
49,7
50,7
51,7
52,7
53,7
54,7
55,7
56,7
57,7
58,6
59,8
60,8
61,6
62,8
63,7
64,8
65,8
66,7
67,7
68,7
69,8
70,7
71,9
72,9
73,8
74,8
75,8
76,8
77,8
78,7
79,9
80,8
81,6
82,6
83,9
84,7
85,8
86,8
87,8
88,9
89,7
90,7
91,7
92,9
93,6
94,7
95,9
96,7
97,7
98,8
99,9
100,8
101,9
102,8
103,7
104,8
105,7
106,8
107,6
108,7
109,9
110,8
111,7
112,7
113,9
114,7
115,7
116,7
117,9
118,7
119,8
120,8
121,8
122,9
123,7
124,8
125,9
126,7
127,8
128,7
129,8
130,9
131,8
132,9
133,7
134,7
135,8
136,7
137,8
138,7
139,7
140,8
141,8
142,8
143,7
144,8
145,7
146,9
147,8
148,10
149,8
150,7
151,8
152,8
153,7
154,8
155,8
156,8
157,8
158,7
159,9
160,8
161,8
162,7
163,8
164,7
165,7
166,6
167,7
168,9
169,7
170,9
171,7
172,8
173,9
174,8
175,7
176,8
177,6
178,6
179,8
180,8
181,7
182,7
183,7
184,7
185,7
186,8
187,9
188,8
189,7
190,6
191,6
192,6
193,8
194,8
195,7
196,11
197,8
198,8
199,7
