,number_pca_components_class
0,8
1,8
2,8
3,8
4,8
5,8
6,8
7,8
8,8
9,9
10,8
11,8
12,8
13,7
14,8
15,8
16,8
17,9
18,8
19,8
20,8
21,9
22,8
23,7
24,9
25,8
26,8
27,9
28,8
29,8
30,8
31,8
32,9
33,8
34,9
35,8
36,9
37,9
38,9
39,8
40,9
41,9
42,9
43,8
44,8
45,8
46,9
47,8
48,8
49,9
50,8
51,8
52,8
53,9
54,9
55,8
56,8
57,8
58,8
59,9
60,7
61,8
62,8
63,8
64,8
65,8
66,8
67,9
68,8
69,8
70,8
71,8
72,9
73,9
74,9
75,8
76,8
77,8
78,8
79,8
80,8
81,8
82,8
83,9
84,8
85,9
86,8
87,8
88,8
89,9
90,9
91,9
92,8
93,8
94,7
95,8
96,8
97,8
98,9
99,8
100,8
101,8
102,9
103,8
104,9
105,8
106,8
107,8
108,8
109,9
110,8
111,7
112,8
113,8
114,8
115,8
116,8
117,8
118,8
119,8
120,8
121,8
122,9
123,9
124,8
125,8
126,8
127,8
128,8
129,8
130,9
131,9
132,8
133,7
134,9
135,8
136,8
137,8
138,9
139,8
140,8
141,9
142,8
143,8
144,9
145,8
146,8
147,8
148,8
149,9
150,8
151,8
152,8
153,8
154,8
155,9
156,8
157,8
158,9
159,9
160,9
161,8
162,8
163,8
164,8
165,8
166,7
167,8
168,9
169,9
170,8
171,9
172,9
173,8
174,8
175,9
176,8
177,9
178,8
179,8
180,8
181,8
182,9
183,8
184,8
185,9
186,8
187,8
188,9
189,8
190,8
191,8
192,9
193,8
194,8
195,8
196,8
197,8
198,8
199,8
