Epoch,Correct,Total,Accuracy
10,350,21720,0.0161
11,312,21720,0.0144
12,311,21720,0.0143
13,328,21720,0.0151
14,383,21720,0.0176
15,375,21720,0.0173
16,421,21720,0.0194
17,391,21720,0.018
18,420,21720,0.0193
19,431,21720,0.0198
20,417,21720,0.0192
21,417,21720,0.0192
22,428,21720,0.0197
23,450,21720,0.0207
24,403,21720,0.0186
25,423,21720,0.0195
26,397,21720,0.0183
27,402,21720,0.0185
28,403,21720,0.0186
29,423,21720,0.0195
30,422,21720,0.0194
31,384,21720,0.0177
32,385,21720,0.0177
33,439,21720,0.0202
34,372,21720,0.0171
35,387,21720,0.0178
36,415,21720,0.0191
37,386,21720,0.0178
38,393,21720,0.0181
39,383,21720,0.0176
40,395,21720,0.0182
41,395,21720,0.0182
42,389,21720,0.0179
43,359,21720,0.0165
44,386,21720,0.0178
45,393,21720,0.0181
46,400,21720,0.0184
47,396,21720,0.0182
48,418,21720,0.0192
49,383,21720,0.0176
50,349,21720,0.0161
51,379,21720,0.0174
52,398,21720,0.0183
53,468,21720,0.0215
54,393,21720,0.0181
55,375,21720,0.0173
56,381,21720,0.0175
57,416,21720,0.0192
58,366,21720,0.0169
59,398,21720,0.0183
60,313,21720,0.0144
61,369,21720,0.017
62,361,21720,0.0166
63,386,21720,0.0178
64,383,21720,0.0176
65,403,21720,0.0186
66,383,21720,0.0176
67,354,21720,0.0163
68,345,21720,0.0159
69,321,21720,0.0148
70,396,21720,0.0182
71,370,21720,0.017
72,383,21720,0.0176
73,334,21720,0.0154
74,370,21720,0.017
75,346,21720,0.0159
76,424,21720,0.0195
77,352,21720,0.0162
78,356,21720,0.0164
79,404,21720,0.0186
80,353,21720,0.0163
81,372,21720,0.0171
82,356,21720,0.0164
83,353,21720,0.0163
84,389,21720,0.0179
85,349,21720,0.0161
86,434,21720,0.02
87,361,21720,0.0166
88,321,21720,0.0148
89,364,21720,0.0168
90,330,21720,0.0152
91,333,21720,0.0153
92,380,21720,0.0175
93,369,21720,0.017
94,340,21720,0.0157
95,383,21720,0.0176
96,384,21720,0.0177
97,380,21720,0.0175
98,391,21720,0.018
99,324,21720,0.0149
