,number_pca_components_class
0,5
1,7
2,7
3,6
4,7
5,5
6,7
7,8
8,6
9,5
10,5
11,7
12,5
13,6
14,9
15,7
16,8
17,7
18,7
19,6
20,6
21,5
22,7
23,6
24,5
25,7
26,7
27,5
28,5
29,6
30,5
31,7
32,6
33,5
34,5
35,7
36,5
37,6
38,8
39,7
40,6
41,5
42,8
43,7
44,6
45,5
46,7
47,7
48,7
49,6
50,5
51,6
52,8
53,5
54,5
55,5
56,6
57,5
58,6
59,6
60,5
61,6
62,6
63,7
64,8
65,6
66,8
67,7
68,5
69,8
70,5
71,6
72,7
73,6
74,5
75,5
76,6
77,6
78,7
79,7
80,6
81,5
82,4
83,7
84,5
85,7
86,5
87,5
88,6
89,7
90,5
91,5
92,7
93,6
94,5
95,7
96,6
97,5
98,6
99,6
100,5
101,6
102,6
103,7
104,6
105,5
106,5
107,5
108,5
109,6
110,6
111,5
112,5
113,6
114,7
115,7
116,5
117,5
118,5
119,6
120,5
121,6
122,8
123,5
124,5
125,5
126,6
127,5
128,5
129,5
130,7
131,6
132,5
133,5
134,6
135,6
136,5
137,7
138,6
139,5
140,7
141,7
142,7
143,5
144,6
145,7
146,4
147,4
148,6
149,6
150,5
151,5
152,5
153,6
154,5
155,5
156,4
157,6
158,6
159,5
160,5
161,8
162,6
163,5
164,5
165,6
166,4
167,6
168,7
169,7
170,4
171,6
172,8
173,5
174,6
175,7
176,6
177,5
178,5
179,6
180,5
181,7
182,7
183,6
184,6
185,5
186,6
187,5
188,7
189,6
190,5
191,5
192,5
193,5
194,6
195,5
196,9
197,6
198,6
199,6
