Epoch,Correct,Total,Accuracy
40,14231,22879,0.622
41,14707,22879,0.6428
42,14548,22879,0.6359
43,14853,22879,0.6492
44,14888,22879,0.6507
45,15556,22879,0.6799
46,15246,22879,0.6664
47,15579,22879,0.6809
48,15097,22879,0.6599
49,15072,22879,0.6588
50,15163,22879,0.6627
51,15285,22879,0.6681
52,15869,22879,0.6936
53,15513,22879,0.678
54,15963,22879,0.6977
55,16275,22879,0.7114
56,16386,22879,0.7162
57,16391,22879,0.7164
58,16537,22879,0.7228
59,16598,22879,0.7255
60,16280,22879,0.7116
61,16551,22879,0.7234
62,16665,22879,0.7284
63,16657,22879,0.728
64,16442,22879,0.7187
65,16625,22879,0.7266
66,16802,22879,0.7344
67,16821,22879,0.7352
68,16896,22879,0.7385
69,17028,22879,0.7443
70,16659,22879,0.7281
71,16963,22879,0.7414
72,16966,22879,0.7416
73,16789,22879,0.7338
74,16951,22879,0.7409
75,17076,22879,0.7464
76,17367,22879,0.7591
77,17219,22879,0.7526
78,17072,22879,0.7462
79,18118,22879,0.7919
80,17906,22879,0.7826
81,17545,22879,0.7669
82,18100,22879,0.7911
83,18525,22879,0.8097
84,16440,22879,0.7186
85,18527,22879,0.8098
86,17766,22879,0.7765
87,18290,22879,0.7994
88,18413,22879,0.8048
89,18077,22879,0.7901
90,18489,22879,0.8081
91,17916,22879,0.7831
92,17869,22879,0.781
93,18111,22879,0.7916
94,17851,22879,0.7802
95,18190,22879,0.7951
96,18344,22879,0.8018
97,18550,22879,0.8108
98,18859,22879,0.8243
99,18102,22879,0.7912
