Epoch,Correct,Total,Accuracy
40,3522,27121,0.1299
41,4109,27121,0.1515
42,4798,27121,0.1769
43,5852,27121,0.2158
44,6499,27121,0.2396
45,7490,27121,0.2762
46,7603,27121,0.2803
47,8060,27121,0.2972
48,8097,27121,0.2986
49,8634,27121,0.3184
50,9148,27121,0.3373
51,9448,27121,0.3484
52,10101,27121,0.3724
53,9982,27121,0.3681
54,10509,27121,0.3875
55,11086,27121,0.4088
56,11419,27121,0.421
57,11614,27121,0.4282
58,12092,27121,0.4459
59,12183,27121,0.4492
60,12476,27121,0.46
61,12963,27121,0.478
62,13187,27121,0.4862
63,13703,27121,0.5053
64,13184,27121,0.4861
65,13578,27121,0.5006
66,13470,27121,0.4967
67,13979,27121,0.5154
68,14418,27121,0.5316
69,14572,27121,0.5373
70,14287,27121,0.5268
71,14907,27121,0.5496
72,14858,27121,0.5478
73,14739,27121,0.5435
74,14704,27121,0.5422
75,15242,27121,0.562
76,15461,27121,0.5701
77,15689,27121,0.5785
78,15519,27121,0.5722
79,16846,27121,0.6211
80,16125,27121,0.5946
81,16379,27121,0.6039
82,16715,27121,0.6163
83,17493,27121,0.645
84,15019,27121,0.5538
85,16933,27121,0.6244
86,16573,27121,0.6111
87,17093,27121,0.6302
88,17651,27121,0.6508
89,17399,27121,0.6415
90,17548,27121,0.647
91,17136,27121,0.6318
92,17240,27121,0.6357
93,17519,27121,0.646
94,17568,27121,0.6478
95,17562,27121,0.6475
96,18350,27121,0.6766
97,18287,27121,0.6743
98,18329,27121,0.6758
99,17089,27121,0.6301
