Epoch,Correct,Total,Accuracy
40,24570,27697,0.8871
41,25117,27697,0.9068
42,25851,27697,0.9334
43,25722,27697,0.9287
44,25217,27697,0.9105
45,24581,27697,0.8875
46,25417,27697,0.9177
47,24703,27697,0.8919
48,25197,27697,0.9097
49,25031,27697,0.9037
50,24622,27697,0.889
51,24255,27697,0.8757
52,23755,27697,0.8577
53,23305,27697,0.8414
54,22250,27697,0.8033
55,22448,27697,0.8105
56,22661,27697,0.8182
57,21941,27697,0.7922
58,22029,27697,0.7954
59,21366,27697,0.7714
60,22250,27697,0.8033
61,21274,27697,0.7681
62,22102,27697,0.798
63,22159,27697,0.8001
64,21813,27697,0.7876
65,21850,27697,0.7889
66,22045,27697,0.7959
67,21570,27697,0.7788
68,21592,27697,0.7796
69,22116,27697,0.7985
70,22124,27697,0.7988
71,22076,27697,0.7971
72,21503,27697,0.7764
73,22037,27697,0.7956
74,22550,27697,0.8142
75,23081,27697,0.8333
76,21659,27697,0.782
77,23251,27697,0.8395
78,22707,27697,0.8198
79,22630,27697,0.8171
80,22643,27697,0.8175
81,23512,27697,0.8489
82,22095,27697,0.7977
83,22452,27697,0.8106
84,22384,27697,0.8082
85,20969,27697,0.7571
86,23370,27697,0.8438
87,22979,27697,0.8297
88,23226,27697,0.8386
89,24141,27697,0.8716
90,22504,27697,0.8125
91,23317,27697,0.8419
92,23451,27697,0.8467
93,22302,27697,0.8052
94,22522,27697,0.8132
95,23397,27697,0.8447
96,23413,27697,0.8453
97,22927,27697,0.8278
98,23570,27697,0.851
99,22456,27697,0.8108
