Epoch,Correct,Total,Accuracy
40,551,32303,0.0171
41,483,32303,0.015
42,441,32303,0.0137
43,476,32303,0.0147
44,596,32303,0.0185
45,721,32303,0.0223
46,637,32303,0.0197
47,793,32303,0.0245
48,704,32303,0.0218
49,851,32303,0.0263
50,934,32303,0.0289
51,1047,32303,0.0324
52,1179,32303,0.0365
53,1352,32303,0.0419
54,1465,32303,0.0454
55,1495,32303,0.0463
56,1578,32303,0.0488
57,1710,32303,0.0529
58,1765,32303,0.0546
59,1902,32303,0.0589
60,1759,32303,0.0545
61,1815,32303,0.0562
62,1734,32303,0.0537
63,1943,32303,0.0601
64,1773,32303,0.0549
65,1954,32303,0.0605
66,2011,32303,0.0623
67,1961,32303,0.0607
68,1870,32303,0.0579
69,1804,32303,0.0558
70,1769,32303,0.0548
71,1856,32303,0.0575
72,2080,32303,0.0644
73,2030,32303,0.0628
74,2120,32303,0.0656
75,1824,32303,0.0565
76,1947,32303,0.0603
77,1954,32303,0.0605
78,1968,32303,0.0609
79,1907,32303,0.059
80,1784,32303,0.0552
81,1743,32303,0.054
82,1906,32303,0.059
83,2053,32303,0.0636
84,1854,32303,0.0574
85,1929,32303,0.0597
86,1914,32303,0.0593
87,2157,32303,0.0668
88,1866,32303,0.0578
89,1814,32303,0.0562
90,1996,32303,0.0618
91,1774,32303,0.0549
92,2198,32303,0.068
93,2098,32303,0.0649
94,2251,32303,0.0697
95,1943,32303,0.0601
96,1753,32303,0.0543
97,2099,32303,0.065
98,1976,32303,0.0612
99,2046,32303,0.0633
