,number_pca_components_class
0,15
1,16
2,22
3,28
4,27
5,34
6,35
7,34
8,27
9,30
10,31
11,35
12,23
13,17
14,26
15,33
16,36
17,36
18,24
19,31
20,26
21,32
22,25
23,11
24,32
25,31
26,34
27,39
28,34
29,38
30,34
31,30
32,37
33,35
34,29
35,33
36,23
37,26
38,25
39,26
40,36
41,31
42,31
43,30
44,17
45,14
46,33
47,33
48,38
49,36
50,29
51,32
52,27
53,39
54,37
55,30
56,30
57,31
58,28
59,37
60,28
61,31
62,36
63,40
64,43
65,32
66,36
67,46
68,29
69,38
70,22
71,29
72,38
73,37
74,31
75,42
76,45
77,35
78,32
79,43
80,44
81,25
82,24
83,31
84,36
85,38
86,31
87,37
88,44
89,41
90,22
91,31
92,43
93,25
94,19
95,36
96,36
97,34
98,37
99,43
100,40
101,30
102,47
103,21
104,34
105,32
106,40
107,25
108,30
109,34
110,36
111,18
112,27
113,38
114,33
115,17
116,28
117,39
118,29
119,35
120,34
121,28
122,41
123,34
124,17
125,38
126,24
127,41
128,25
129,37
130,35
131,38
132,35
133,17
134,37
135,37
136,35
137,38
138,31
139,42
140,33
141,39
142,39
143,27
144,38
145,20
146,27
147,40
148,34
149,41
150,39
151,39
152,35
153,19
154,29
155,40
156,38
157,35
158,44
159,40
160,42
161,37
162,36
163,29
164,31
165,28
166,14
167,28
168,44
169,31
170,33
171,39
172,42
173,30
174,34
175,39
176,28
177,20
178,17
179,28
180,32
181,25
182,19
183,28
184,16
185,36
186,12
187,13
188,27
189,23
190,25
191,11
192,11
193,19
194,28
195,35
196,25
197,34
198,28
199,26
