,number_pca_components_class
0,9
1,10
2,10
3,11
4,10
5,11
6,12
7,11
8,9
9,11
10,10
11,11
12,11
13,10
14,10
15,10
16,11
17,11
18,10
19,10
20,10
21,12
22,10
23,9
24,12
25,13
26,12
27,13
28,12
29,13
30,12
31,11
32,12
33,12
34,11
35,12
36,10
37,10
38,11
39,10
40,10
41,10
42,10
43,10
44,9
45,10
46,10
47,12
48,13
49,12
50,13
51,12
52,10
53,11
54,12
55,13
56,12
57,12
58,11
59,12
60,12
61,11
62,12
63,14
64,12
65,12
66,11
67,14
68,12
69,11
70,11
71,11
72,12
73,12
74,12
75,12
76,13
77,13
78,10
79,12
80,13
81,11
82,11
83,11
84,11
85,13
86,12
87,12
88,12
89,11
90,11
91,12
92,13
93,11
94,10
95,11
96,11
97,11
98,12
99,12
100,13
101,10
102,13
103,10
104,12
105,13
106,13
107,10
108,11
109,13
110,13
111,10
112,12
113,11
114,11
115,9
116,11
117,12
118,11
119,12
120,12
121,11
122,12
123,13
124,10
125,12
126,11
127,13
128,12
129,12
130,12
131,12
132,11
133,10
134,13
135,12
136,12
137,11
138,13
139,12
140,11
141,13
142,11
143,11
144,12
145,10
146,11
147,12
148,10
149,13
150,13
151,13
152,10
153,10
154,10
155,13
156,13
157,10
158,14
159,12
160,12
161,13
162,11
163,12
164,11
165,11
166,9
167,12
168,14
169,13
170,11
171,12
172,13
173,11
174,11
175,12
176,11
177,11
178,10
179,12
180,12
181,11
182,11
183,11
184,10
185,11
186,9
187,9
188,11
189,11
190,11
191,10
192,10
193,11
194,10
195,11
196,10
197,10
198,9
199,11
