,number_pca_components_class
0,11
1,12
2,15
3,17
4,19
5,20
6,24
7,23
8,21
9,20
10,21
11,20
12,14
13,10
14,15
15,20
16,21
17,21
18,13
19,20
20,16
21,17
22,15
23,6
24,19
25,19
26,20
27,20
28,20
29,19
30,20
31,19
32,21
33,22
34,20
35,19
36,15
37,15
38,15
39,15
40,21
41,22
42,19
43,16
44,14
45,9
46,19
47,20
48,21
49,19
50,18
51,20
52,20
53,24
54,20
55,14
56,19
57,19
58,16
59,19
60,13
61,17
62,20
63,16
64,22
65,16
66,19
67,23
68,15
69,21
70,10
71,16
72,21
73,20
74,19
75,20
76,23
77,17
78,18
79,25
80,23
81,11
82,12
83,17
84,16
85,19
86,17
87,16
88,23
89,22
90,13
91,20
92,22
93,12
94,12
95,20
96,15
97,18
98,20
99,22
100,20
101,17
102,23
103,13
104,18
105,15
106,19
107,16
108,15
109,19
110,19
111,11
112,14
113,19
114,19
115,13
116,10
117,22
118,15
119,17
120,17
121,12
122,24
123,18
124,11
125,20
126,15
127,20
128,14
129,20
130,20
131,21
132,19
133,8
134,18
135,21
136,19
137,18
138,16
139,21
140,19
141,21
142,20
143,17
144,22
145,12
146,12
147,19
148,15
149,21
150,19
151,20
152,20
153,12
154,12
155,20
156,20
157,16
158,23
159,23
160,22
161,20
162,17
163,18
164,16
165,16
166,8
167,14
168,23
169,15
170,14
171,20
172,20
173,17
174,18
175,21
176,13
177,12
178,10
179,17
180,19
181,14
182,12
183,15
184,9
185,20
186,7
187,7
188,14
189,11
190,12
191,8
192,8
193,15
194,12
195,17
196,16
197,15
198,13
199,14
