,number_pca_components_class
0,159
1,134
2,163
3,172
4,164
5,195
6,202
7,205
8,177
9,179
10,202
11,190
12,148
13,170
14,175
15,204
16,219
17,214
18,177
19,196
20,170
21,182
22,155
23,118
24,203
25,191
26,182
27,200
28,176
29,190
30,186
31,173
32,197
33,169
34,156
35,154
36,167
37,172
38,184
39,179
40,209
41,190
42,204
43,190
44,129
45,141
46,208
47,194
48,188
49,164
50,135
51,163
52,160
53,172
54,180
55,163
56,162
57,137
58,169
59,228
60,174
61,178
62,203
63,211
64,235
65,180
66,178
67,241
68,178
69,198
70,142
71,194
72,227
73,238
74,194
75,203
76,248
77,189
78,162
79,253
80,249
81,138
82,155
83,216
84,171
85,198
86,184
87,187
88,244
89,223
90,196
91,173
92,210
93,161
94,151
95,209
96,192
97,181
98,203
99,237
100,221
101,183
102,240
103,137
104,192
105,186
106,205
107,161
108,181
109,227
110,194
111,150
112,177
113,234
114,189
115,153
116,142
117,216
118,161
119,194
120,214
121,156
122,230
123,196
124,150
125,220
126,149
127,214
128,171
129,201
130,223
131,231
132,214
133,107
134,208
135,251
136,194
137,211
138,210
139,217
140,194
141,217
142,222
143,155
144,227
145,135
146,168
147,219
148,199
149,251
150,216
151,208
152,191
153,154
154,169
155,206
156,216
157,194
158,231
159,228
160,230
161,226
162,162
163,204
164,166
165,144
166,115
167,182
168,256
169,189
170,166
171,200
172,219
173,179
174,207
175,234
176,167
177,156
178,156
179,194
180,211
181,172
182,158
183,156
184,162
185,216
186,137
187,153
188,202
189,176
190,164
191,113
192,115
193,149
194,153
195,175
196,186
197,191
198,160
199,184
