,number_pca_components_class
0,21
1,27
2,33
3,35
4,35
5,41
6,43
7,40
8,34
9,37
10,40
11,35
12,27
13,19
14,31
15,40
16,42
17,43
18,31
19,40
20,28
21,32
22,26
23,12
24,37
25,36
26,36
27,37
28,35
29,37
30,39
31,33
32,41
33,39
34,35
35,32
36,30
37,31
38,32
39,34
40,43
41,38
42,38
43,36
44,27
45,22
46,39
47,37
48,37
49,37
50,27
51,35
52,35
53,40
54,38
55,29
56,33
57,32
58,29
59,42
60,30
61,29
62,42
63,40
64,45
65,34
66,36
67,46
68,35
69,40
70,23
71,30
72,42
73,40
74,35
75,43
76,48
77,37
78,28
79,47
80,49
81,20
82,28
83,37
84,36
85,41
86,33
87,34
88,49
89,44
90,30
91,34
92,44
93,31
94,25
95,39
96,33
97,35
98,37
99,45
100,41
101,34
102,47
103,22
104,40
105,34
106,40
107,32
108,33
109,38
110,39
111,25
112,34
113,41
114,41
115,20
116,24
117,44
118,33
119,38
120,37
121,26
122,45
123,37
124,20
125,42
126,26
127,43
128,27
129,36
130,42
131,43
132,38
133,16
134,42
135,44
136,38
137,38
138,36
139,44
140,33
141,43
142,41
143,33
144,41
145,24
146,29
147,40
148,36
149,45
150,43
151,38
152,39
153,26
154,30
155,44
156,42
157,34
158,46
159,44
160,46
161,42
162,37
163,35
164,38
165,26
166,13
167,26
168,49
169,34
170,30
171,41
172,46
173,32
174,41
175,44
176,34
177,28
178,28
179,37
180,38
181,33
182,29
183,32
184,21
185,43
186,21
187,21
188,34
189,27
190,33
191,22
192,23
193,30
194,27
195,37
196,31
197,34
198,27
199,30
