,number_pca_components_class
0,29
1,36
2,38
3,37
4,34
5,39
6,45
7,43
8,36
9,40
10,42
11,38
12,35
13,26
14,40
15,40
16,46
17,45
18,41
19,41
20,35
21,39
22,34
23,28
24,42
25,43
26,44
27,45
28,40
29,42
30,38
31,41
32,40
33,41
34,42
35,39
36,37
37,41
38,42
39,41
40,42
41,43
42,39
43,42
44,35
45,36
46,39
47,41
48,44
49,38
50,41
51,40
52,39
53,46
54,41
55,39
56,38
57,40
58,36
59,45
60,36
61,41
62,41
63,41
64,44
65,37
66,46
67,49
68,40
69,43
70,37
71,44
72,46
73,45
74,43
75,40
76,50
77,40
78,42
79,49
80,48
81,35
82,37
83,40
84,40
85,44
86,38
87,39
88,45
89,46
90,38
91,43
92,44
93,37
94,31
95,42
96,41
97,40
98,39
99,46
100,41
101,40
102,49
103,38
104,42
105,39
106,45
107,36
108,36
109,40
110,37
111,33
112,37
113,43
114,41
115,37
116,38
117,44
118,40
119,42
120,39
121,35
122,44
123,41
124,33
125,43
126,37
127,41
128,34
129,45
130,47
131,41
132,42
133,29
134,46
135,42
136,39
137,40
138,41
139,43
140,36
141,40
142,42
143,35
144,43
145,32
146,35
147,39
148,36
149,48
150,45
151,40
152,40
153,36
154,35
155,41
156,44
157,39
158,48
159,44
160,48
161,45
162,41
163,40
164,38
165,36
166,28
167,37
168,49
169,42
170,38
171,44
172,42
173,34
174,46
175,47
176,40
177,38
178,37
179,42
180,41
181,39
182,37
183,42
184,32
185,48
186,31
187,34
188,43
189,37
190,42
191,37
192,36
193,36
194,36
195,42
196,40
197,39
198,36
199,40
