,epoch,average_angle_pc_weight
0,0,89.6603874206543
1,1,67.06270027160645
2,2,64.12972679138184
3,4,63.33012351989746
4,6,63.34280586242676
5,8,63.65309600830078
6,10,63.99083061218262
7,12,64.41827697753907
8,14,64.89463081359864
9,16,65.30500297546386
10,18,65.73688621520996
11,20,66.18296890258789
12,25,67.40923919677735
13,30,68.76008682250976
14,35,70.2588005065918
15,40,71.85928649902344
16,45,73.52070846557618
17,50,75.06250610351563
18,55,76.63712844848632
19,60,77.92197875976562
20,65,79.15912857055665
21,70,79.93190994262696
22,75,80.28987121582031
23,80,80.51236267089844
24,85,80.39716796875
25,90,80.45745697021485
26,95,80.47831878662109
27,100,80.19408798217773
28,105,80.1741325378418
29,110,80.06841506958008
30,115,79.76890258789062
31,120,79.73177947998047
32,125,79.62749481201172
33,130,79.87370910644532
34,135,79.62841339111328
35,140,79.33151550292969
36,145,79.46606369018555
37,150,79.11790237426757
38,155,79.22245254516602
39,160,79.26157989501954
40,165,78.93096694946288
41,170,79.31862182617188
42,175,79.2467056274414
43,180,79.43137588500977
44,185,79.31981887817383
45,190,79.09509353637695
46,195,79.3947998046875
47,200,78.96703338623047
48,205,78.7919532775879
49,210,78.90634307861328
50,215,79.08303298950196
51,220,79.00798263549805
52,225,78.84089126586915
53,230,78.76092834472657
54,235,78.69539108276368
55,240,78.53389739990234
56,245,78.80430297851562
57,250,79.02428131103515
58,255,78.71087951660157
59,260,78.29848175048828
60,265,78.49391326904296
61,270,78.6777442932129
62,275,78.5957405090332
63,280,78.66412658691407
64,285,77.94055862426758
65,290,78.30543212890625
66,295,78.40976409912109
