,pca_variance_class
0,0.9435916618453546
1,0.7714515778740885
2,0.7001239763641466
3,0.7728959608244265
4,0.9099419567224073
5,0.8990580922964004
6,0.7835457755115643
7,0.7067696605457546
8,0.8021327943553361
9,0.7239711082724212
