epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,19.201999999999998,24.9,25.979999999999997
1,26.342,36.838,37.45
2,31.268,45.153999999999996,46.1
4,38.728,57.156,56.43
6,42.896,63.288,61.4
8,46.024,67.292,64.34
10,49.084,70.696,66.2
12,51.702000000000005,72.60799999999999,66.97999999999999
14,55.21,74.394,66.25
16,58.678,75.118,64.25999999999999
18,61.83,74.60799999999999,62.9
20,64.89200000000001,74.532,61.370000000000005
25,72.682,73.886,57.699999999999996
30,77.488,73.248,55.87
35,79.072,73.36399999999999,56.45
40,78.838,73.156,56.56
45,79.58800000000001,73.112,56.620000000000005
50,80.042,72.558,55.52
55,80.984,72.652,55.75
60,80.336,72.922,56.74
65,80.53,72.584,56.37
70,81.34,72.83,56.120000000000005
75,81.33399999999999,72.748,56.3
80,82.074,72.69,56.120000000000005
85,81.688,72.518,55.75
90,81.662,72.50999999999999,55.7
95,81.66,72.298,56.54
100,82.344,71.99,55.81
105,82.868,72.238,56.53
110,83.536,71.756,55.169999999999995
115,82.808,71.988,55.37
120,82.16799999999999,72.274,56.19
125,82.894,72.08200000000001,55.82
130,83.47200000000001,71.66,55.269999999999996
135,83.096,72.012,56.32
140,83.528,71.88600000000001,55.60000000000001
145,82.956,71.922,55.61000000000001
150,83.244,71.914,56.220000000000006
155,83.48,71.298,54.76
160,84.702,71.214,55.04
165,83.892,71.66799999999999,55.87
170,83.762,71.408,55.64
175,85.084,71.452,55.48
180,84.36,71.44200000000001,55.28999999999999
185,83.756,71.66799999999999,55.44
190,84.368,71.288,55.22
195,84.186,71.504,55.64
200,83.884,71.03,54.66
205,84.38799999999999,71.346,55.410000000000004
210,85.06,71.17,55.669999999999995
215,84.21600000000001,71.344,56.00000000000001
220,83.82,71.31,55.989999999999995
225,84.314,71.0,55.00000000000001
230,84.49799999999999,70.87599999999999,55.279999999999994
235,84.526,71.146,55.010000000000005
240,85.11800000000001,70.682,54.620000000000005
245,85.638,70.94200000000001,55.010000000000005
250,84.824,71.114,55.2
255,83.922,70.61,55.2
260,85.428,71.06,54.55
265,85.48400000000001,70.868,54.910000000000004
270,85.22,70.52000000000001,54.55
275,85.288,70.682,54.52
280,85.71600000000001,70.466,55.00000000000001
285,85.848,70.406,54.49
290,85.874,70.014,53.99
295,85.604,70.38799999999999,53.93
300,85.476,70.60600000000001,54.339999999999996
305,86.09400000000001,70.608,53.75
310,85.574,70.64200000000001,54.71
315,84.904,70.988,54.459999999999994
320,85.81800000000001,70.65,54.879999999999995
325,85.11800000000001,70.604,53.89000000000001
330,86.882,70.216,55.19
335,85.77,70.514,54.800000000000004
340,84.98599999999999,71.086,55.37
345,85.268,70.598,54.86
350,85.936,70.378,54.400000000000006
355,85.128,70.658,54.559999999999995
360,85.464,70.406,54.36
365,86.116,70.46,54.42
370,86.614,69.842,53.879999999999995
375,85.584,70.724,54.61
380,86.158,70.42,54.790000000000006
385,85.53399999999999,70.538,54.379999999999995
390,86.128,70.248,54.37
395,86.366,70.356,54.64
400,86.36399999999999,70.208,54.32
405,86.68400000000001,70.466,54.730000000000004
410,85.636,70.184,54.339999999999996
415,85.456,70.818,55.06999999999999
420,85.63199999999999,70.338,54.15
425,85.92999999999999,70.242,54.410000000000004
430,85.342,69.986,53.54
435,86.49799999999999,70.206,54.2
440,85.596,70.134,53.769999999999996
445,85.776,70.664,54.32
450,86.624,70.328,54.83
455,86.548,70.27,54.82
460,86.618,70.348,54.42
465,86.048,70.086,54.26
470,87.076,70.102,54.35
475,86.454,69.93599999999999,54.0
480,87.17,69.798,53.98
485,86.512,70.00999999999999,54.459999999999994
490,86.064,69.782,53.92
495,87.276,69.738,53.93
500,86.822,70.044,53.55
