,epoch,Train_accuracy,Test_accuracy
0,1,11.002,19.62
1,2,12.922,25.36
2,3,13.69,29.21
3,4,14.280000000000001,31.11
4,5,14.792,32.550000000000004
5,6,15.258,33.73
6,7,15.558,34.9
7,8,15.824,35.589999999999996
8,9,16.150000000000002,36.77
9,10,16.474,37.230000000000004
10,11,16.852,37.47
11,12,17.238,37.87
12,13,17.64,37.69
13,14,18.12,37.14
14,15,18.5,37.1
15,16,19.009999999999998,36.14
16,17,19.374,35.05
17,18,19.886,34.150000000000006
18,19,20.39,33.19
19,20,20.942,32.269999999999996
20,21,21.448,31.380000000000003
21,22,22.236,30.54
22,23,22.964000000000002,29.709999999999997
23,24,23.596,28.68
24,25,24.328,27.83
25,26,25.14,26.979999999999997
26,27,26.009999999999998,26.240000000000002
27,28,26.814,25.319999999999997
28,29,27.758,24.55
29,30,28.618,24.32
30,31,29.498,23.66
31,32,30.598,23.419999999999998
32,33,31.826,22.86
33,34,33.019999999999996,22.24
34,35,34.236,21.48
35,36,35.458,21.18
36,37,36.978,20.97
37,38,38.49,20.5
38,39,39.885999999999996,20.01
39,40,41.508,19.85
40,41,43.288,19.52
41,42,44.91,19.28
42,43,46.69,18.77
43,44,48.622,18.17
44,45,50.648,17.78
45,46,52.690000000000005,17.630000000000003
46,47,54.898,17.4
47,48,57.016,17.61
48,49,59.256,17.71
49,50,61.438,17.68
50,51,63.239999999999995,17.34
51,52,65.036,17.82
52,53,66.072,17.66
53,54,67.394,17.11
54,55,68.618,16.49
55,56,69.216,17.66
56,57,71.652,17.71
57,58,71.198,18.13
58,59,72.69,17.810000000000002
59,60,74.804,18.12
60,61,75.56,17.299999999999997
61,62,77.436,16.16
62,63,78.77199999999999,16.31
63,64,79.926,16.91
64,65,81.112,16.98
65,66,82.476,17.36
66,67,84.262,15.93
67,68,85.702,16.13
68,69,86.904,15.43
69,70,87.254,15.36
70,71,88.488,15.4
71,72,88.862,14.299999999999999
72,73,89.754,14.93
73,74,90.422,14.45
74,75,90.488,15.32
75,76,91.348,16.09
76,77,91.38199999999999,16.150000000000002
77,78,91.824,17.14
78,79,92.624,15.43
79,80,93.108,17.02
80,81,94.036,15.67
81,82,94.402,16.17
82,83,94.51,16.0
83,84,94.806,15.83
84,85,95.07600000000001,15.47
85,86,95.17,16.73
86,87,95.30999999999999,16.259999999999998
87,88,95.55,16.35
88,89,95.92399999999999,16.520000000000003
89,90,95.908,17.18
90,91,96.28,16.950000000000003
91,92,96.61,16.939999999999998
92,93,96.292,15.68
93,94,96.76599999999999,15.36
94,95,96.49,16.08
95,96,96.624,16.61
96,97,96.806,15.809999999999999
97,98,97.14399999999999,16.009999999999998
98,99,97.028,16.39
99,100,97.13199999999999,15.540000000000001
100,101,97.284,17.2
101,102,97.47200000000001,16.869999999999997
102,103,97.58,16.66
103,104,97.604,16.66
104,105,97.81,17.32
105,106,97.83,16.98
106,107,98.158,16.75
107,108,97.932,16.28
108,109,97.804,16.98
109,110,97.86200000000001,16.17
