,epoch,Train_accuracy_org
0,1,10.0
1,2,10.0
2,3,10.0
3,4,10.0
4,5,10.0
5,6,10.0
6,7,10.196
7,8,10.0
8,9,10.0
9,10,10.0
10,11,10.0
11,12,10.0
12,13,10.0
13,14,10.0
14,15,10.0
15,16,10.0
16,17,10.0
17,18,10.0
18,19,10.0
19,20,10.0
20,21,9.994
21,22,10.126
22,23,9.462
23,24,10.458
24,25,10.008000000000001
25,26,10.132
26,27,10.266
27,28,9.878
28,29,10.07
29,30,10.022
30,31,10.138
31,32,10.01
32,33,8.606
33,34,11.08
34,35,9.636
35,36,9.558
36,37,7.4639999999999995
37,38,9.266
38,39,9.346
39,40,11.786000000000001
40,41,8.764
41,42,7.732
42,43,8.396
43,44,7.8100000000000005
44,45,8.04
45,46,7.922
46,47,8.916
47,48,9.474
48,49,9.368
49,50,9.248000000000001
50,51,9.5
51,52,9.506
52,53,9.261999999999999
53,54,9.6
54,55,10.398
55,56,9.614
56,57,9.584
57,58,9.75
58,59,10.184
59,60,9.844
60,61,9.950000000000001
61,62,10.027999999999999
62,63,9.562
63,64,9.45
64,65,9.936
65,66,9.732000000000001
66,67,9.962
67,68,9.796000000000001
68,69,10.034
69,70,10.22
70,71,9.604
71,72,10.096
72,73,9.958
73,74,10.046
74,75,9.918000000000001
75,76,10.0
76,77,10.234
77,78,10.066
78,79,10.13
79,80,10.123999999999999
80,81,9.879999999999999
81,82,10.204
82,83,10.122
83,84,10.07
84,85,9.986
85,86,9.988
86,87,9.898
87,88,10.184
88,89,10.08
89,90,9.972
90,91,10.15
91,92,9.952
92,93,9.966
93,94,10.176
94,95,10.102
95,96,10.386
96,97,10.212
97,98,9.792
98,99,10.346
99,100,9.93
100,101,9.812
101,102,10.006
102,103,9.995999999999999
103,104,10.08
104,105,10.252
105,106,10.145999999999999
106,107,9.89
107,108,9.927999999999999
108,109,10.054
109,110,9.962
110,111,9.946000000000002
111,112,9.872
112,113,10.14
113,114,10.280000000000001
114,115,10.118
115,116,10.062
116,117,10.076
117,118,10.014000000000001
118,119,10.104000000000001
119,120,10.145999999999999
120,121,10.032
121,122,10.152
122,123,9.788
123,124,10.164
124,125,9.9
125,126,10.0
126,127,9.974
127,128,10.108
128,129,10.126
129,130,10.162
130,131,10.088
131,132,10.09
132,133,9.988
133,134,10.184
134,135,10.014000000000001
135,136,10.238
136,137,10.128
137,138,10.064
138,139,10.032
139,140,10.066
140,141,9.99
141,142,10.02
142,143,10.108
143,144,10.03
144,145,10.032
145,146,9.958
146,147,10.156
147,148,10.02
148,149,10.177999999999999
149,150,10.148
150,151,10.098
151,152,10.11
152,153,10.056
153,154,10.056
154,155,10.118
155,156,10.212
156,157,10.098
157,158,10.058
158,159,9.94
159,160,10.112
160,161,10.078
161,162,10.064
162,163,10.068000000000001
163,164,10.104000000000001
164,165,10.156
165,166,10.042
166,167,10.094
167,168,10.116
168,169,10.048
169,170,10.168000000000001
170,171,10.108
171,172,10.112
172,173,10.234
173,174,10.166
174,175,10.192
175,176,10.058
176,177,10.096
177,178,10.09
178,179,10.094
179,180,10.05
180,181,10.03
181,182,10.091999999999999
182,183,10.15
183,184,10.112
184,185,10.144
185,186,10.058
186,187,10.072000000000001
187,188,10.098
188,189,10.096
189,190,10.096
190,191,10.156
191,192,10.104000000000001
192,193,10.008000000000001
193,194,10.12
194,195,10.096
195,196,10.094
196,197,10.094
197,198,10.016
198,199,10.058
199,200,10.091999999999999
200,201,10.086
201,202,10.102
202,203,10.09
203,204,10.074
204,205,10.106
205,206,10.078
206,207,10.142
207,208,10.116
208,209,10.054
209,210,10.054
210,211,10.100000000000001
211,212,9.972
212,213,10.032
213,214,10.094
214,215,10.068000000000001
215,216,10.026
216,217,10.094
217,218,10.102
218,219,10.100000000000001
219,220,10.076
220,221,10.062
221,222,10.078
222,223,10.108
223,224,10.08
224,225,10.064
225,226,10.112
226,227,10.062
227,228,10.042
228,229,10.116
229,230,10.03
230,231,10.154
231,232,10.062
232,233,10.091999999999999
233,234,10.01
234,235,10.104000000000001
235,236,10.11
236,237,10.144
237,238,10.032
238,239,10.112
239,240,10.038
240,241,10.044
241,242,10.09
242,243,10.056
243,244,10.078
244,245,10.072000000000001
245,246,10.13
246,247,10.062
247,248,10.072000000000001
248,249,10.03
249,250,10.07
250,251,10.091999999999999
251,252,10.12
252,253,10.11
253,254,10.066
254,255,10.08
255,256,10.113999999999999
256,257,10.058
257,258,10.048
258,259,10.056
259,260,10.072000000000001
260,261,10.108
261,262,10.040000000000001
262,263,10.108
263,264,10.084
264,265,10.074
265,266,10.07
266,267,10.102
267,268,10.08
268,269,10.112
269,270,10.108
270,271,10.032
271,272,10.108
272,273,10.08
273,274,10.068000000000001
274,275,10.086
275,276,10.122
276,277,10.054
277,278,10.100000000000001
278,279,10.08
279,280,10.104000000000001
280,281,10.096
281,282,10.100000000000001
282,283,10.036000000000001
283,284,10.066
284,285,10.098
285,286,10.026
286,287,10.122
287,288,10.03
288,289,10.058
289,290,10.181999999999999
290,291,10.088
291,292,10.100000000000001
292,293,10.076
293,294,10.113999999999999
294,295,10.076
295,296,10.144
296,297,10.08
297,298,10.116
298,299,10.040000000000001
299,300,10.154
300,301,10.086
301,302,10.040000000000001
302,303,10.096
303,304,10.076
304,305,10.064
305,306,10.042
306,307,10.084
307,308,10.062
308,309,10.078
309,310,10.102
310,311,10.098
311,312,10.066
312,313,10.056
313,314,10.096
314,315,10.022
315,316,10.086
316,317,10.098
317,318,10.102
318,319,10.078
319,320,10.096
320,321,10.118
321,322,10.07
322,323,10.066
323,324,10.144
324,325,10.106
325,326,10.062
326,327,10.142
327,328,10.072000000000001
328,329,10.122
329,330,10.048
330,331,10.078
331,332,10.066
332,333,10.048
333,334,10.113999999999999
334,335,10.084
335,336,10.091999999999999
336,337,10.136000000000001
337,338,10.082
338,339,10.108
339,340,10.11
340,341,10.074
341,342,10.08
342,343,10.100000000000001
343,344,10.13
344,345,10.116
345,346,10.116
346,347,10.068000000000001
347,348,10.022
348,349,10.078
349,350,10.09
350,351,10.094
351,352,10.084
352,353,10.096
353,354,10.088
354,355,10.076
355,356,10.082
356,357,10.078
357,358,10.084
358,359,10.062
359,360,10.056
360,361,10.113999999999999
361,362,10.134
362,363,10.074
363,364,10.09
364,365,10.086
365,366,10.100000000000001
366,367,10.08
367,368,10.082
368,369,10.113999999999999
369,370,10.056
370,371,10.072000000000001
371,372,10.091999999999999
372,373,10.046
373,374,10.078
374,375,10.106
375,376,10.001999999999999
376,377,10.062
377,378,10.112
378,379,10.066
379,380,10.07
380,381,10.07
381,382,10.062
382,383,10.15
383,384,10.08
384,385,10.104000000000001
385,386,10.122
386,387,10.100000000000001
387,388,10.058
388,389,10.11
389,390,10.116
390,391,10.058
391,392,10.088
392,393,10.074
393,394,10.118
394,395,10.108
395,396,10.100000000000001
396,397,10.102
397,398,10.100000000000001
398,399,10.054
399,400,10.104000000000001
400,401,10.076
401,402,10.100000000000001
402,403,10.104000000000001
403,404,10.09
404,405,10.036000000000001
405,406,10.122
406,407,10.072000000000001
407,408,10.108
408,409,10.12
409,410,10.08
410,411,10.09
411,412,10.044
412,413,10.074
413,414,10.048
414,415,10.088
415,416,10.098
416,417,10.088
417,418,10.113999999999999
418,419,10.044
419,420,10.078
420,421,10.091999999999999
421,422,10.07
422,423,10.100000000000001
423,424,10.074
424,425,10.08
425,426,10.076
426,427,10.088
427,428,10.094
428,429,10.074
429,430,10.12
430,431,10.076
431,432,10.058
432,433,10.074
433,434,10.086
434,435,10.126
435,436,10.102
436,437,10.084
437,438,10.088
438,439,10.11
439,440,10.074
440,441,10.094
441,442,10.102
442,443,10.086
443,444,10.082
444,445,10.106
445,446,10.084
446,447,10.084
447,448,10.123999999999999
448,449,10.066
449,450,10.091999999999999
450,451,10.068000000000001
451,452,10.07
452,453,10.064
453,454,10.123999999999999
454,455,10.064
455,456,10.094
456,457,10.128
457,458,10.100000000000001
458,459,10.108
459,460,10.064
460,461,10.072000000000001
461,462,10.086
462,463,10.104000000000001
463,464,10.102
464,465,10.059999999999999
465,466,10.104000000000001
466,467,10.113999999999999
467,468,10.096
468,469,10.07
469,470,10.01
470,471,10.076
471,472,10.064
472,473,10.054
473,474,10.100000000000001
474,475,10.044
475,476,10.102
476,477,10.113999999999999
477,478,10.118
478,479,10.094
479,480,10.064
480,481,10.074
481,482,10.09
482,483,10.116
483,484,10.088
484,485,10.084
485,486,10.09
486,487,10.11
487,488,10.084
488,489,10.058
489,490,10.100000000000001
490,491,10.066
491,492,10.14
492,493,10.082
493,494,10.112
494,495,10.13
495,496,10.078
496,497,10.086
497,498,10.084
498,499,10.113999999999999
499,500,10.074
