,number_pca_components_class
0,8
1,9
2,7
3,8
4,6
5,6
6,7
7,8
8,6
9,5
10,7
11,8
12,5
13,8
14,9
15,8
16,9
17,8
18,8
19,7
20,7
21,5
22,7
23,7
24,7
25,8
26,9
27,5
28,5
29,6
30,4
31,7
32,8
33,5
34,5
35,7
36,9
37,9
38,9
39,9
40,8
41,8
42,9
43,9
44,8
45,9
46,7
47,8
48,8
49,6
50,5
51,5
52,8
53,7
54,5
55,5
56,6
57,6
58,7
59,6
60,5
61,8
62,6
63,8
64,7
65,7
66,7
67,8
68,6
69,9
70,5
71,7
72,9
73,6
74,5
75,5
76,6
77,5
78,6
79,8
80,6
81,5
82,5
83,9
84,4
85,8
86,4
87,5
88,6
89,8
90,8
91,8
92,7
93,8
94,7
95,8
96,7
97,6
98,8
99,6
100,5
101,7
102,7
103,8
104,9
105,6
106,7
107,5
108,6
109,6
110,6
111,5
112,4
113,8
114,7
115,8
116,5
117,5
118,6
119,5
120,5
121,6
122,9
123,6
124,5
125,5
126,7
127,5
128,5
129,4
130,9
131,6
132,6
133,5
134,8
135,8
136,6
137,7
138,6
139,6
140,9
141,7
142,8
143,6
144,8
145,9
146,4
147,3
148,8
149,7
150,7
151,7
152,5
153,8
154,5
155,5
156,5
157,6
158,8
159,6
160,7
161,8
162,5
163,7
164,6
165,5
166,4
167,7
168,8
169,7
170,5
171,7
172,8
173,6
174,8
175,7
176,5
177,9
178,9
179,7
180,5
181,9
182,10
183,8
184,10
185,8
186,9
187,10
188,9
189,9
190,8
191,10
192,7
193,8
194,7
195,6
196,10
197,7
198,6
199,7
